9628 34.55260 -107.63910 2050.00 -8.2989
9627 34.56390 -107.58910 1996.00 -5.4693
9633 34.58040 -107.53330 2203.00 -5.1353
9626 34.55060 -107.51480 1893.00 -0.3080
9578 34.56490 -107.48030 1872.00 3.3419
9577 34.55790 -107.42830 1826.00 8.7044
9582 34.57960 -107.39330 1849.00 6.8409
9581 34.58180 -107.25990 1889.00 20.3103
9580 34.57160 -107.18130 1773.00 11.7942
9579 34.57930 -107.01960 1594.00 -10.7556
9539 34.56010 -106.78840 1454.00 -10.7497
9541 34.57460 -106.66240 1543.00 -11.3340
9538 34.55010 -106.63830 1544.00 -4.2857
9540 34.57480 -106.60740 1559.00 -6.1345
9480 34.56890 -106.37890 2223.00 22.4048
9477 34.56510 -106.31060 2081.00 10.5918
9476 34.56540 -106.27530 2016.00 2.4825
9475 34.56530 -106.24010 1983.00 -5.2390
9479 34.57960 -106.15680 1918.00 -4.0904
9478 34.58130 -106.09990 1907.00 -7.1344
9474 34.55240 -106.03040 1859.00 -4.1650
9391 34.57720 -105.88500 1868.00 -23.5095
9389 34.56400 -105.83330 1949.00 -28.1979
9388 34.56320 -105.77330 1966.00 -16.4501
9390 34.57780 -105.58170 1888.00 9.4965
9387 34.56400 -105.53000 1907.00 10.0554
9292 34.56320 -105.44170 1927.00 14.0713
9294 34.57630 -105.40170 1880.00 16.1935
9291 34.56070 -105.35500 1910.00 11.2048
9290 34.55080 -105.28330 1857.00 9.0230
9289 34.55330 -105.21670 1790.00 11.7488
9622 34.53630 -107.76290 2176.00 -5.5886
9620 34.52280 -107.61790 2048.00 -7.3777
9576 34.53630 -107.35730 1880.00 18.7420
9575 34.54690 -107.29340 1988.00 18.4529
9573 34.52060 -107.13330 1718.00 11.2226
9574 34.54380 -107.10980 1685.00 1.4339
9537 34.51740 -106.79880 1452.00 -8.3430
9473 34.53590 -106.43660 2027.00 17.4047
9470 34.52140 -106.29710 2013.00 6.4059
9469 34.51990 -106.24240 1990.00 -4.4531
9472 34.53590 -106.19180 1955.00 -7.2545
9471 34.53760 -106.08260 1904.00 -2.6110
9386 34.53700 -105.98170 1853.00 -6.2357
9385 34.54120 -105.90000 1863.00 -20.1102
9381 34.52800 -105.76330 1941.00 -17.9242
9384 34.54270 -105.71330 1940.00 -15.5031
9383 34.54850 -105.63330 1931.00 -4.1701
9382 34.53550 -105.58170 1920.00 -1.6444
9380 34.52650 -105.52830 1872.00 8.4166
9285 34.52070 -105.44000 1943.00 9.1477
9284 34.52720 -105.39000 1899.00 9.6011
9283 34.52230 -105.31830 1862.00 8.1546
9287 34.54660 -105.29830 1857.00 7.4578
9619 34.50030 -107.78830 2177.00 -1.2119
9618 34.51390 -107.71040 2044.00 -5.8343
9617 34.50690 -107.65490 1989.00 -5.0224
9616 34.51430 -107.58180 1965.00 -2.5014
9572 34.51180 -107.48410 1874.00 3.2339
9571 34.51360 -107.43590 1841.00 12.5169
9570 34.50790 -107.37240 1844.00 13.8285
9569 34.50680 -107.28230 1897.00 16.1797
8872 34.49240 -107.23660 1811.00 17.7683
8871 34.49190 -107.13290 1773.00 19.0069
