9667	34.8053	-107.7366	2385	39.4	-14.6731
9665	34.7906	-107.6903	2338	36.9	-13.932
9666	34.8006	-107.6433	2230	27.1	-13.8503
9597	34.7856	-107.4538	1776	6.2	12.0992
9598	34.8108	-107.0291	1558	-44	-7.8689
9563	34.8073	-106.8906	1627	-37	-11.9913
9562	34.8134	-106.7583	1508	-51.2	-14.8697
9561	34.8083	-106.7333	1488	-53.3	-14.3792
9560	34.7976	-106.5864	1594	-44.5	-9.0896
9516	34.8104	-106.3288	2294	79.2	32.1973
9513	34.7973	-106.2529	2049	46.5	20.5246
9515	34.8121	-106.1481	1919	14.1	-14.5585
9514	34.8119	-106.0781	1881	5.9	-29.2721
9435	34.8107	-105.73	1962	26.5	-19.7762
9434	34.8122	-105.655	2067	35.7	-16.5925
9433	34.813	-105.6133	2046	40.3	-5.9768
9432	34.8099	-105.5688	1972	45.5	11.1095
9431	34.7918	-105.55	1953	45.6	13.6435
9344	34.813	-105.4733	1921	41.7	18.3085
9343	34.8025	-105.4333	1877	36	19.5198
9663	34.7764	-107.7294	2363	37.9	-13.5618
9661	34.7581	-107.6419	2231	27.9	-12.43
9660	34.7544	-107.5878	2190	28.5	-8.7848
9662	34.7793	-107.5569	2189	29.6	-8.3422
9596	34.7746	-107.4026	1775	5.8	11.9066
9558	34.7599	-106.7454	1473	-56.2	-18.3574
9559	34.7804	-106.5463	1653	-15.9	13.3456
9512	34.7811	-106.3814	2330	82.9	35.6583
9511	34.7829	-106.2361	2017	35.4	10.0929
9508	34.7541	-106.1476	1917	17.8	-13.2028
9510	34.7829	-106.1134	1901	11.2	-22.2645
9509	34.7683	-106.0536	1863	5.6	-31.5914
9427	34.7665	-105.985	1855	4.1	-37.1349
9426	34.7665	-105.9333	1857	2.8	-41.0306
9425	34.7665	-105.8783	1867	12.9	-32.0804
9423	34.7665	-105.825	1867	13.8	-29.3227
9422	34.7665	-105.7733	1893	23.8	-19.3223
9429	34.7682	-105.72	1932	28.4	-15.4481
9428	34.7738	-105.655	2025	43.9	-5.1115
9421	34.7535	-105.5283	1931	49.3	19.633
9341	34.7763	-105.475	1950	50.7	22.7852
9334	34.7608	-105.375	1934	41.6	19.5639
9333	34.7535	-105.3233	1862	33.6	20.6299
9339	34.7812	-105.2333	1781	27.1	25.5396
9658	34.7401	-107.5528	2219	38.5	-2.167
9594	34.7253	-107.4658	1810	7.9	12.0467
9593	34.7204	-107.4291	1788	7.6	14.1071
9595	34.7474	-107.3239	1924	23.9	14.5299
9557	34.7351	-106.9656	1546	-36.4	-1.4152
9553	34.7249	-106.7528	1470	-58.7	-21.3259
9556	34.7446	-106.7029	1481	-54.5	-14.3548
9552	34.7333	-106.6289	1540	-54.9	-17.3424
9555	34.7341	-106.6043	1558	-49.8	-13.0886
9554	34.7334	-106.5503	1622	-15.1	16.0404
9506	34.7353	-106.3458	2144	60.4	28.225
9501	34.7206	-106.2678	2018	32.3	7.2971
9505	34.7394	-106.2008	1944	20	-5.4542
9504	34.7394	-106.1658	1932	20.9	-9.3224
9503	34.7396	-106.0601	1864	16.1	-21.7721
9502	34.7394	-106.0079	1854	8.8	-31.8875
9418	34.7233	-105.9833	1855	6.8	-35.8779
9417	34.7298	-105.9333	1854	4	-40.5962
9416	34.724	-105.7183	1913	27.9	-15.3253
9420	34.7388	-105.6567	1976	36.3	-8.682
9419	34.7397	-105.6	1974	41.1	1.3926
9332	34.7372	-105.4733	1910	41.3	16.6004
9327	34.733	-105.44	1975	46.1	15.8313
9326	34.7217	-105.4	1997	48.8	17.6387
9331	34.7372	-105.2667	1870	35.3	21.8783
9330	34.7372	-105.2167	1826	33.1	25.6718
9656	34.7136	-107.7288	2265	27	-11.8525
9655	34.7034	-107.6584	2211	25.7	-10.1886
9652	34.6841	-107.6318	2214	28	-8.6014
9654	34.7058	-107.5773	2191	30.9	-5.427
9591	34.6953	-107.2033	1919	34.7	29.6924
9592	34.7099	-107.1683	1836	28.4	32.6709
9590	34.6971	-107.1143	1746	15.2	30.4256
9551	34.7029	-106.7171	1470	-58.1	-19.4796
9550	34.6944	-106.6593	1525	-54	-18.1052
9549	34.6921	-106.5129	1717	2.4	21.6094
9500	34.7011	-106.4016	2855	121.7	26.6428
9498	34.6986	-106.3476	2131	58.8	26.2164
9499	34.7104	-106.1306	1883	25.4	-6.1505
9415	34.707	-105.8783	1856	7	-38.4553
9414	34.7095	-105.825	1866	14.9	-29.9105
9413	34.707	-105.655	1964	38.2	-6.6455
9412	34.7028	-105.6	1970	46.6	5.7362
9411	34.7102	-105.53	1945	47.2	14.0977
9322	34.6932	-105.47	1889	41.1	17.0127
9321	34.6907	-105.43	1914	44.3	19.6431
9324	34.7095	-105.3333	1919	43.1	22.002
9323	34.7078	-105.2667	1822	33.2	24.1843
9320	34.6848	-105.2167	1778	25.5	21.9009
9651	34.6754	-107.6986	2226	24.3	-10.5043
9650	34.6674	-107.5636	2230	35.4	-4.2299
9589	34.6524	-107.2216	1876	27.9	28.0873
9588	34.6524	-107.1669	1812	19.4	27.1177
9547	34.6529	-106.7361	1468	-54.7	-19.5299
9548	34.6698	-106.6039	1565	-48.8	-15.8663
9497	34.6671	-106.3156	2075	43.3	12.6772
9491	34.6524	-106.2533	1961	21.8	-0.9713
9490	34.6524	-106.2361	1951	19.4	-4.444
9495	34.6818	-106.1833	1926	24.3	-4.5859
9494	34.6668	-106.1306	1892	27.8	-6.1019
9493	34.6816	-106.0604	1862	20.5	-18.5863
9492	34.6814	-106.0076	1853	16.6	-25.3614
9407	34.6628	-105.9117	1861	19.8	-27.543
9406	34.6507	-105.8267	1882	14.2	-33.9671
9410	34.6792	-105.7717	1895	20.6	-25.6781
9409	34.6792	-105.7167	1933	30.3	-16.7067
9405	34.6662	-105.655	1964	36.6	-9.8771
9408	34.671	-105.6	1941	45.3	6.2762
9404	34.6628	-105.5333	1890	44.7	15.4759
9314	34.6529	-105.4739	1867	40.4	16.8383
9317	34.6792	-105.375	1918	45.6	22.259
9316	34.6743	-105.3117	1924	39.6	17.3169
9644	34.6306	-107.7799	2359	34.2	-10.8117
9646	34.6418	-107.6783	2245	26.3	-10.3773
9587	34.6233	-107.1676	1773	5.6	18.0722
9546	34.6379	-106.7796	1464	-50.5	-14.337
9545	34.6179	-106.5706	1605	-26.3	0.7942
9489	34.6414	-106.3428	2089	43.8	12.5529
9488	34.6378	-106.1833	1907	24.1	-4.2167
9487	34.6379	-106.0606	1864	24.2	-15.9065
9403	34.6199	-105.9033	1884	29.3	-21.0767
9402	34.627	-105.86	1872	16.8	-31.6762
9401	34.6245	-105.6917	1938	32.5	-15.3279
9400	34.6293	-105.645	1940	44.7	0.2947
9399	34.622	-105.5833	1935	49.9	11.0313
9311	34.6473	-105.445	1863	41.1	19.4691
9310	34.6392	-105.395	1881	42.2	20.7534
9309	34.6352	-105.3133	1904	35.4	13.9415
9307	34.6203	-105.2633	1855	30.9	15.646
9308	34.6442	-105.2167	1797	23.5	16.6335
9638	34.5894	-107.7926	2353	32.4	-9.9359
9637	34.5969	-107.7373	2311	31.3	-8.1542
9636	34.5899	-107.7044	2437	43.7	-10.9596
9641	34.6049	-107.6371	2082	10.7	-8.3577
9640	34.6124	-107.5989	2056	11.3	-6.7438
9639	34.6094	-107.5358	2209	32.1	-4.0921
9586	34.6096	-107.4654	2125	26	-1.541
9585	34.6093	-107.3874	1875	5	5.1674
9583	34.5858	-107.3471	1905	18.2	15.6225
9584	34.6086	-107.2216	1827	16.2	22.673
9542	34.5943	-106.7364	1489	-48.9	-18.7836
9544	34.6088	-106.6956	1513	-49.7	-18.6672
9543	34.6136	-106.6403	1543	-45.3	-14.3174
9486	34.6164	-106.3856	2259	70	22.4143
9482	34.5981	-106.2781	1990	28.2	1.3791
9485	34.6089	-106.2359	1944	19.2	-5.6514
9484	34.6089	-106.1838	1920	24.6	-5.9842
9483	34.6101	-106.1274	1897	32.1	-4.1786
9481	34.5896	-106.0231	1856	33.7	-8.8628
9394	34.5902	-105.975	1853	37.9	-7.1073
9398	34.613	-105.9233	1870	30.4	-18.2808
9397	34.6073	-105.825	1924	23.7	-29.9683
9396	34.6073	-105.7833	1945	28	-26.3889
9393	34.5845	-105.715	1946	44	-7.4324
9392	34.5927	-105.6333	1953	50.6	4.4579
9395	34.6073	-105.5283	1916	47.6	13.5445
9305	34.6073	-105.4517	1861	41.3	17.9562
9300	34.5966	-105.3416	1910	40.8	16.5463
9298	34.591	-105.2917	1856	32	15.1267
9297	34.5853	-105.245	1832	25	11.8156
9302	34.6008	-105.1933	1817	21.4	11.9022
9630	34.5636	-107.7248	2334	32.9	-8.3909
9629	34.5524	-107.6738	2176	16.7	-8.8813
9628	34.5526	-107.6391	2050	5.7	-8.2989
9627	34.5639	-107.5891	1996	4.9	-5.4693
9633	34.5804	-107.5333	2203	28.9	-5.1353
9626	34.5506	-107.5148	1893	-1.1	-0.308
9578	34.5649	-107.4803	1872	1.1	3.3419
9577	34.5579	-107.4283	1826	1.9	8.7044
9582	34.5796	-107.3933	1849	3.3	6.8409
9581	34.5818	-107.2599	1889	20.5	20.3103
9580	34.5716	-107.1813	1773	-1.3	11.7942
9579	34.5793	-107.0196	1594	-40.2	-10.7556
9539	34.5601	-106.7884	1454	-45.3	-10.7497
9541	34.5746	-106.6624	1543	-39.2	-11.334
9538	34.5501	-106.6383	1544	-32.3	-4.2857
9540	34.5748	-106.6074	1559	-34.8	-6.1345
9480	34.5689	-106.3789	2223	69.1	22.4048
9477	34.5651	-106.3106	2081	46.8	10.5918
9476	34.5654	-106.2753	2016	33.7	2.4825
9475	34.5653	-106.2401	1983	24.9	-5.239
9479	34.5796	-106.1568	1918	31	-4.0904
9478	34.5813	-106.0999	1907	34.3	-7.1344
9474	34.5524	-106.0304	1859	38.1	-4.165
9391	34.5772	-105.885	1868	25.4	-23.5095
9389	34.564	-105.8333	1949	28.7	-28.1979
9388	34.5632	-105.7733	1966	40.4	-16.4501
9390	34.5778	-105.5817	1888	44.6	9.4965
9387	34.564	-105.53	1907	44.6	10.0554
9292	34.5632	-105.4417	1927	45.6	14.0713
9294	34.5763	-105.4017	1880	39.9	16.1935
9291	34.5607	-105.355	1910	37	11.2048
9290	34.5508	-105.2833	1857	26.9	9.023
9289	34.5533	-105.2167	1790	20.2	11.7488
9622	34.5363	-107.7629	2176	15.7	-5.5886
9620	34.5228	-107.6179	2048	6.2	-7.3777
9576	34.5363	-107.3573	1880	17.3	18.742
9575	34.5469	-107.2934	1988	29	18.4529
9573	34.5206	-107.1333	1718	-7	11.2226
9574	34.5438	-107.1098	1685	-20.2	1.4339
9537	34.5174	-106.7988	1452	-42.5	-8.343
9473	34.5359	-106.4366	2027	40.6	17.4047
9470	34.5214	-106.2971	2013	37.8	6.4059
9469	34.5199	-106.2424	1990	28	-4.4531
9472	34.5359	-106.1918	1955	28	-7.2545
9471	34.5376	-106.0826	1904	40.5	-2.611
9386	34.537	-105.9817	1853	37.8	-6.2357
9385	34.5412	-105.9	1863	27.4	-20.1102
9381	34.528	-105.7633	1941	34.7	-17.9242
9384	34.5427	-105.7133	1940	34.9	-15.5031
9383	34.5485	-105.6333	1931	40	-4.1701
9382	34.5355	-105.5817	1920	37.1	-1.6444
9380	34.5265	-105.5283	1872	39	8.4166
9285	34.5207	-105.44	1943	43.1	9.1477
9284	34.5272	-105.39	1899	36.3	9.6011
9283	34.5223	-105.3183	1862	28.5	8.1546
9287	34.5466	-105.2983	1857	25.9	7.4578
9619	34.5003	-107.7883	2177	19.3	-1.2119
9618	34.5139	-107.7104	2044	2.2	-5.8343
9617	34.5069	-107.6549	1989	-0.2	-5.0224
9616	34.5143	-107.5818	1965	2.6	-2.5014
9572	34.5118	-107.4841	1874	-0.3	3.2339
9571	34.5136	-107.4359	1841	5.8	12.5169
9570	34.5079	-107.3724	1844	7.5	13.8285
9569	34.5068	-107.2823	1897	15.8	16.1797
8872	34.4924	-107.2366	1811	7.8	17.7683
8871	34.4919	-107.1329	1773	7.2	19.0069
9568	34.5083	-107.0893	1682	-12.2	8.5591
8870	34.4919	-107.0624	1690	-11.8	6.8013
8869	34.4931	-107.0093	1611	-19.8	5.031
9536	34.5149	-106.7999	1451	-40.8	-6.5477
9535	34.5136	-106.6029	1585	-17.9	5.4446
9468	34.5073	-106.1741	1977	38.7	-1.8564
9467	34.5074	-106.1209	1941	45.1	2.2615
9379	34.5077	-105.9567	1856	33	-11.4074
8677	34.4968	-105.9167	1881	35.6	-12.3222
9378	34.5117	-105.8333	1938	36.1	-18.0325
8676	34.4928	-105.7467	1903	23.2	-23.2115
8675	34.4928	-105.7067	1918	24.3	-21.8934
8674	34.4928	-105.65	1937	25.6	-19.3027
8673	34.4928	-105.5917	1837	24.1	-5.6596
8672	34.4928	-105.5167	1861	28.4	-0.324
8595	34.4838	-105.4217	1965	36.6	0.6377
8594	34.4912	-105.355	1908	32.5	5.1926
8593	34.4928	-105.265	1786	20.2	8.9415
9282	34.5077	-105.2167	1762	19.9	13.1543
8969	34.4636	-107.7774	2107	8.9	-2.9778
8968	34.4616	-107.6873	1984	-4	-5.128
8973	34.4676	-107.6461	1985	-6.5	-9.9974
8972	34.4763	-107.6073	1936	-5.9	-5.5864
8967	34.4583	-107.5616	1890	-4	1.7341
8971	34.4733	-107.5198	1937	4.3	2.7704
8866	34.4573	-107.4694	1856	2.1	9.3782
8868	34.4779	-107.4448	1910	9.7	9.9608
8867	34.4784	-107.3933	1787	-1.4	12.5305
8865	34.4636	-107.3053	1870	13.2	17.6188
8864	34.4633	-107.2191	1824	13.1	21.3792
8863	34.4578	-107.1751	1816	12.1	19.9386
8778	34.4833	-106.6949	1532	-25.3	-0.8337
8723	34.4733	-106.0283	2024	57.1	-1.6659
8669	34.4535	-105.9167	1932	44.2	-7.5227
8671	34.4773	-105.8733	1892	44.3	-4.0367
8670	34.478	-105.8	1915	33	-16.3965
8592	34.4683	-105.3966	1912	29.6	0.1435
8591	34.4692	-105.3833	1912	31.1	2.0527
8589	34.4633	-105.3167	1866	30	7.8338
8588	34.4617	-105.2133	1761	20.9	13.2779
8963	34.4256	-107.7759	2069	4.1	-2.4598
8962	34.4333	-107.6983	2089	5.6	-5.7244
8961	34.4211	-107.6628	2148	6.7	-12.7454
8965	34.4346	-107.6199	2004	-1.5	-6.9859
8960	34.4279	-107.5146	1888	5.8	11.1255
8861	34.4271	-107.4483	1829	4.8	15.93
8862	34.4344	-107.4104	1838	3.2	12.7438
8860	34.4283	-107.2116	1867	18.7	22.0369
8858	34.4191	-107.1683	1867	22.2	23.7167
8857	34.4194	-107.1334	1903	25.2	21.6036
8856	34.4213	-107.0429	1867	30.1	27.2648
8777	34.4441	-106.9341	1538	-29.9	-3.5444
8776	34.4186	-106.8328	1444	-40.7	-7.3923
8775	34.4199	-106.7491	1521	-27.7	-6.2837
8774	34.4254	-106.6521	1570	-14.8	5.6326
8773	34.4233	-106.5183	1747	15.1	18.356
8718	34.4299	-106.4266	1768	15.4	16.2025
8721	34.4433	-106.3699	1836	19.5	10.042
8720	34.4483	-106.2991	1941	27.9	2.2796
8717	34.4299	-106.1916	2053	48.4	0.6932
8719	34.4416	-106.1016	2045	57.4	1.8413
8663	34.4192	-105.9933	2027	55.1	-3.7958
8662	34.4225	-105.8833	1937	42.3	-8.5358
8661	34.4175	-105.8333	1917	39.8	-7.9405
8660	34.424	-105.7967	1906	34.3	-11.583
8668	34.4347	-105.7283	1916	26.6	-18.2432
8667	34.4338	-105.69	1932	27.4	-17.5357
8666	34.4487	-105.6283	1853	23.1	-10.0663
8665	34.4487	-105.5833	1843	22	-7.103
8664	34.4487	-105.53	1846	19.3	-8.1356
8584	34.4487	-105.48	1915	27.3	-5.8603
8583	34.438	-105.42	1929	31.3	-1.1812
8582	34.4248	-105.3567	1887	30.2	4.0159
8954	34.3983	-107.7551	2141	9.6	-4.1357
8953	34.3949	-107.6089	2040	3.2	-5.1772
8957	34.4128	-107.5638	1940	0.4	1.468
8853	34.3986	-107.4893	1908	8.7	12.3895
8852	34.3868	-107.4313	1876	8.5	15.6573
8855	34.4156	-107.3403	1790	3.5	18.4124
8854	34.4153	-107.2856	1722	0.3	22.3556
8851	34.3904	-107.1163	1866	26.2	25.8461
8772	34.4043	-106.8608	1451	-37.3	-4.7003
8771	34.4163	-106.8166	1443	-41	-8.0921
8770	34.4099	-106.6849	1670	-0.3	8.3082
8716	34.3908	-106.2416	2146	51.3	-2.0902
