       8790   34.04640 -107.46790  2142.00      2.233
       8789   34.04140 -107.30360  2128.00     -1.290
       8788   34.04030 -107.27330  2181.00     -2.326
       8787   34.04190 -107.09660  1946.00      0.109
       8786   34.04990 -107.05990  1850.00     -9.287
       8785   34.02040 -107.00960  1715.00     -0.997
       8728   34.01740 -106.92780  1521.00      0.665
       8727   34.02460 -106.89460  1451.00     -0.739
       8726   34.02760 -106.81690  1522.00     -0.541
       8729   34.03990 -106.72830  1699.00      5.732
       8725   34.02660 -106.62660  1677.00      0.880
       8682   34.02740 -106.47160  1607.00     -0.581
       8681   34.02490 -106.39330  1660.00      0.232
       8683   34.03990 -106.32160  1724.00     -0.113
       8680   34.02240 -106.22660  1870.00     -0.993
       8679   34.01830 -106.11740  1875.00     -1.361
       8604   34.02160 -105.99330  1880.00     -0.233
       8606   34.04720 -105.98000  1876.00     -3.121
       8603   34.01980 -105.88830  1854.00     -0.991
       8605   34.03720 -105.75500  1901.00      2.235
       8602   34.01980 -105.66170  1996.00     -1.067
       8601   34.01980 -105.60830  1978.00     -1.247
       8600   34.03300 -105.51330  1897.00     -1.969
       8530   34.04720 -105.46170  1822.00      0.922
       8528   34.01980 -105.35500  1783.00     -2.018
       8063   33.99640 -107.78960  2115.00     -1.381
       8874   34.01030 -107.71610  2117.00     -1.997
       8062   33.99530 -107.68060  2150.00      0.308
       8873   34.00280 -107.62140  2228.00     -0.060
       8061   33.99480 -107.57680  2281.00     -0.521
       8060   33.98810 -107.50680  2224.00     -1.493
       8784   34.00330 -107.43740  2139.00      5.501
       8783   34.01110 -107.39110  2110.00      1.061
       8782   34.00430 -107.35030  2099.00     -6.465
       7961   33.99410 -107.28840  2165.00     -0.294
       8781   34.00080 -107.26890  2242.00     -4.045
       8780   34.01290 -107.23460  2440.00      0.400
       8779   34.01310 -107.06230  1949.00     -2.575
       8724   34.00410 -106.55830  1674.00      3.377
       7828   33.99830 -106.40830  1640.00      0.432
       7827   33.98830 -106.24490  1961.00     -0.759
       7826   33.98450 -106.00000  1855.00     -0.639
       8599   34.00500 -105.95500  1821.00     -2.663
       8598   34.01650 -105.81170  1953.00      0.096
       8597   34.00920 -105.73170  1904.00      2.783
       8596   34.00180 -105.55670  1923.00     -0.822
       8056   33.95230 -107.80830  2109.00     -2.750
       8058   33.98110 -107.71630  2124.00     -2.944
       8055   33.95510 -107.66260  2225.00      3.359
       8057   33.97160 -107.62810  2242.00      2.921
       7956   33.96160 -107.49990  2286.00      0.934
       7960   33.97680 -107.47830  2232.00      5.583
       7959   33.97440 -107.44040  2176.00      6.958
       7958   33.97940 -107.39330  2070.00      0.270
       7957   33.96810 -107.32140  2065.00     -1.951
       7955   33.96040 -107.24630  2177.00     -0.047
       7870   33.98330 -106.68830  1737.00     -4.081
       7825   33.97330 -106.18990  2011.00      0.799
       7824   33.97990 -106.03330  1927.00     -0.720
       7770   33.95480 -105.95670  1748.00     -3.211
       7775   33.96800 -105.90670  1790.00     -2.052
       7774   33.96970 -105.83830  1785.00     -1.775
       7773   33.97870 -105.70000  1927.00     -1.091
       7772   33.97620 -105.62500  1949.00     -1.403
       7771   33.97050 -105.58670  1939.00     -0.655
       7769   33.96550 -105.51830  1857.00     -2.964
       7681   33.95320 -105.48330  1842.00     -3.749
       7684   33.97620 -105.38670  1829.00     -4.861
       7683   33.98120 -105.33330  1793.00     -3.088
       7680   33.96220 -105.31330  1730.00     -2.225
       8052   33.94060 -107.74030  2111.00     -5.455
       8048   33.91940 -107.63260  2297.00      1.377
       8051   33.94160 -107.57090  2377.00      4.434
       8050   33.94760 -107.51230  2343.00      6.116
       7954   33.93730 -107.42760  2259.00      1.374
       7950   33.92040 -107.40010  2140.00     -1.731
       7953   33.94290 -107.35740  2010.00     -0.815
       7949   33.92490 -107.26160  2050.00     -0.181
       7952   33.93660 -107.09410  2214.00     -3.335
       7951   33.93680 -107.05860  1989.00     -6.432
       7948   33.92660 -107.02060  1772.00     -4.439
       7869   33.92990 -106.89660  1475.00      0.571
       7868   33.91830 -106.86660  1394.00     -5.278
       7867   33.91990 -106.51330  1596.00     -2.971
       7823   33.91990 -106.00000  1821.00     -0.038
       7767   33.92520 -105.98000  1767.00     -1.883
       7766   33.92350 -105.90830  1737.00     -0.871
       7765   33.92350 -105.85670  1788.00     -0.413
       7768   33.93580 -105.74670  1865.00      1.917
       7764   33.93000 -105.65000  2028.00     -4.432
       7763   33.91770 -105.59500  2012.00     -0.294
       7762   33.91770 -105.51670  1881.00     -2.546
       7678   33.94730 -105.42000  1845.00     -2.979
       7675   33.91930 -105.39500  1775.00     -1.989
       7677   33.94570 -105.33500  1761.00     -3.293
       7674   33.92270 -105.28000  1721.00     -0.448
       7676   33.94900 -105.19000  1615.00      0.741
       8046   33.90830 -107.71580  2148.00     -1.169
       8045   33.90110 -107.56230  2513.00      0.425
       8044   33.91260 -107.51260  2654.00      2.046
       7944   33.89590 -107.38180  2077.00      0.611
       7947   33.91480 -107.33930  1979.00     -0.153
       7946   33.91010 -107.28640  1973.00     -1.358
       7945   33.90230 -107.01480  1707.00      0.749
       7866   33.91040 -106.80380  1427.00     -1.653
       7865   33.88660 -106.73160  1526.00      7.251
       7864   33.88730 -106.68560  1543.00     -1.697
       7863   33.89490 -106.62330  1532.00     -2.752
       7862   33.89830 -106.59990  1525.00     -0.178
       7822   33.91080 -106.45010  1586.00      3.051
       7821   33.91160 -106.34990  1708.00      1.671
       7820   33.91660 -106.08160  1885.00      0.479
       7761   33.91020 -105.79170  1817.00      0.700
       7760   33.90200 -105.68500  1971.00     -1.205
       7668   33.89530 -105.33670  1733.00     -2.908
       7671   33.90700 -105.24500  1667.00      6.354
       7670   33.90930 -105.19500  1641.00     -1.827
       8042   33.88280 -107.77290  2114.00      1.259
       8041   33.88040 -107.74740  2125.00     -1.371
       8040   33.86860 -107.69760  2222.00     -2.772
       8039   33.87080 -107.61010  2568.00      0.461
       7943   33.88040 -107.48540  3083.00     -2.288
       7942   33.88060 -107.30630  1860.00      0.121
       7941   33.87710 -107.23980  1918.00     -2.852
       7938   33.86280 -107.19760  1973.00      4.050
       7940   33.87730 -107.13590  1902.00      3.433
       7939   33.87830 -107.07880  1861.00     -2.315
       7937   33.85930 -107.03210  1706.00     -0.037
       7861   33.87490 -106.87160  1381.00     -8.545
       7819   33.85490 -106.39830  1653.00     -1.017
       7818   33.86330 -106.30660  1800.00      1.066
       7759   33.86900 -105.98830  1687.00     -1.360
       7758   33.88330 -105.85490  1730.00     -1.956
       7757   33.87320 -105.83170  1773.00     -4.717
       7756   33.88300 -105.66500  2090.00     -7.480
       7755   33.86730 -105.59170  2026.00     -4.719
       7754   33.86480 -105.50830  1902.00      0.891
       7663   33.86230 -105.42830  1804.00      8.617
       7662   33.86570 -105.38500  1768.00      2.687
       7661   33.86570 -105.32830  1703.00      0.816
       7666   33.87630 -105.21830  1648.00      6.970
       8035   33.83740 -107.78240  2195.00      3.690
       8032   33.82310 -107.69780  2202.00     -2.753
       8031   33.82510 -107.65790  2290.00     -3.567
       8034   33.83680 -107.57880  2533.00     -4.571
       7933   33.83240 -107.47160  2984.00     -1.183
       7936   33.84660 -107.33910  1916.00     -0.622
       7932   33.82230 -107.30460  1833.00      1.375
       7935   33.84080 -107.25940  1802.00     -3.526
       7931   33.82310 -107.19930  1775.00      2.586
       7930   33.82860 -107.15180  1805.00      4.665
       7934   33.84040 -107.09230  1767.00     -3.825
       7860   33.82740 -106.88330  1376.00     -6.423
       7859   33.82660 -106.78330  1464.00      4.993
       7858   33.82660 -106.66490  1579.00      1.310
       7817   33.83660 -106.39990  1688.00      0.235
       7816   33.83960 -106.28440  1866.00     -0.744
       7815   33.83160 -106.06490  1946.00     -6.712
       7749   33.82520 -105.99000  1650.00      1.798
       7748   33.81990 -105.96990  1653.00      5.034
       7747   33.82520 -105.94500  1668.00      3.602
       7753   33.83600 -105.82330  1769.00     -6.199
       7752   33.84080 -105.77830  1842.00     -1.409
       7751   33.84830 -105.64330  2167.00     -9.233
       7750   33.83770 -105.59170  2025.00     -3.972
       7746   33.82270 -105.52000  1940.00      4.715
       7655   33.82450 -105.46170  1881.00      5.663
       7654   33.82180 -105.42000  1856.00      2.466
       7653   33.82450 -105.36670  1827.00      1.982
       7652   33.82270 -105.32170  1737.00     -0.707
       7651   33.82270 -105.24670  1714.00      1.135
       7657   33.84920 -105.19000  1601.00      0.875
       8025   33.79410 -107.79490  2285.00     -0.206
       8029   33.80730 -107.74740  2176.00      3.613
       8024   33.79330 -107.67530  2230.00     -0.123
       8023   33.79030 -107.61090  2326.00     -1.170
       8022   33.78610 -107.56110  2396.00      4.900
       8028   33.80630 -107.54990  2443.00      0.594
       7929   33.80030 -107.48860  2677.00     -1.085
       7924   33.78610 -107.46160  2881.00      0.292
       7928   33.81660 -107.43430  2465.00     -1.118
       7927   33.81090 -107.37460  2023.00      1.727
       7923   33.79990 -107.24140  1722.00     -3.315
       7922   33.79060 -107.14230  1718.00      5.901
       7921   33.78780 -107.10530  1655.00      3.028
       7926   33.80680 -107.05390  1640.00     -1.345
       7925   33.80640 -107.01890  1585.00      1.320
       7857   33.79660 -106.89660  1375.00     -0.581
       7812   33.78610 -106.48480  1552.00     -2.345
       7814   33.81490 -106.46990  1679.00      7.967
       7813   33.80990 -106.23990  2035.00      2.186
       7745   33.80200 -105.88830  1680.00     -1.488
       7744   33.81330 -105.82330  1771.00     -1.922
       7743   33.80990 -105.73660  1771.00     -1.996
       7742   33.80550 -105.65830  2044.00     -1.018
       7741   33.81120 -105.57830  1979.00      3.003
       7648   33.79300 -105.29500  1735.00      0.865
       7647   33.79220 -105.21670  1667.00     -1.263
       8020   33.76140 -107.76860  2234.00      4.148
       8019   33.75310 -107.71160  2189.00      6.504
       8018   33.75240 -107.64590  2189.00     -3.403
       7918   33.76160 -107.39490  2163.00      1.580
       7917   33.76390 -107.33740  1906.00      2.953
       7920   33.78140 -107.29680  1810.00     -0.024
       7916   33.75440 -107.26180  1736.00      3.416
       7915   33.75860 -107.20610  1649.00     -4.779
       7914   33.76240 -107.16010  1651.00      7.832
       7913   33.76180 -107.11180  1603.00     14.948
       7919   33.77940 -107.04030  1576.00      2.296
       7856   33.75490 -106.73990  1469.00      0.389
       7855   33.75130 -106.59910  1456.00     -3.175
       7854   33.76490 -106.57660  1464.00     -5.297
       7811   33.75160 -106.37160  2438.00      2.982
       7810   33.75810 -106.11510  1711.00     -1.215
       7740   33.77900 -105.96830  1665.00      2.412
       7737   33.75580 -105.87830  1671.00      1.304
       7736   33.76650 -105.82670  1725.00     -0.760
       7739   33.77070 -105.68670  2065.00      3.337
       7735   33.76320 -105.63330  2042.00      5.954
       7734   33.76650 -105.56670  1903.00      6.255
       7738   33.77730 -105.52000  1862.00      3.736
       7641   33.75920 -105.45500  1798.00      2.236
       7640   33.75330 -105.40670  1762.00      1.661
       7645   33.77400 -105.31330  1740.00     -0.438
       7639   33.76320 -105.24500  1703.00     -3.370
       8015   33.74190 -107.79490  2270.00      4.996
       8012   33.72560 -107.67010  2078.00     -3.354
       8011   33.72690 -107.60810  2203.00     -3.936
       8014   33.74310 -107.57340  2321.00      0.997
       7911   33.72460 -107.49380  2219.00      4.026
       7912   33.73660 -107.37280  1914.00      2.445
       7910   33.72110 -107.30980  1834.00     -2.014
       7909   33.72130 -107.14710  1567.00      9.493
       7908   33.72490 -107.00190  1439.00      7.577
       7805   33.71990 -106.49490  1487.00     -2.574
       7809   33.73990 -106.36330  2427.00      1.367
       7808   33.74990 -106.08330  1659.00     -2.252
       7807   33.74830 -106.04830  1652.00     -2.106
       7731   33.73180 -105.99830  1734.00     -1.094
       7730   33.73100 -105.96670  1660.00      1.194
       7733   33.74990 -105.94990  1661.00      3.655
       7729   33.72430 -105.83830  1693.00      1.073
       7728   33.72020 -105.78170  1804.00      0.757
       7732   33.74580 -105.73830  1923.00      4.397
       7727   33.72020 -105.54670  1922.00     -1.684
       7635   33.72100 -105.44330  1788.00      1.825
       7636   33.74500 -105.32670  1757.00      0.077
       7634   33.73270 -105.27830  1717.00     -0.612
       8006   33.69880 -107.78660  2415.00     -1.483
       8005   33.69110 -107.72740  2148.00      4.129
       8004   33.69880 -107.54480  2134.00      4.657
       7904   33.69630 -107.24590  1700.00      6.518
       7907   33.70990 -107.19240  1619.00      0.513
       7906   33.71060 -107.08340  1482.00     -0.826
       7905   33.71090 -107.03640  1445.00      3.166
       7852   33.69330 -106.97990  1362.00     -5.842
       7851   33.68490 -106.88660  1540.00      3.694
       7853   33.71660 -106.79490  1464.00     -0.638
       7850   33.68990 -106.56330  1436.00     -3.971
       7723   33.68970 -105.98000  1612.00      0.966
       7726   33.70530 -105.93830  1608.00      1.413
       7722   33.69660 -105.84660  1679.00      1.864
       7725   33.70530 -105.64170  2083.00      0.561
       7724   33.70700 -105.59670  2000.00      0.922
       7629   33.68380 -105.48500  1907.00     -0.801
       7628   33.68380 -105.43330  1897.00     -0.405
       7627   33.69800 -105.38330  1818.00      0.159
       7631   33.70280 -105.33330  1827.00      1.898
       7626   33.69450 -105.28000  1746.00     -1.108
       7999   33.67990 -107.74540  2494.00     -2.739
       7998   33.67890 -107.66910  2016.00     -7.995
       7997   33.66910 -107.61990  2125.00     -3.581
       7991   33.65030 -107.57110  2173.00     -0.767
       7996   33.66730 -107.52740  2352.00      0.327
       7903   33.66940 -107.48780  2616.00     -3.846
       7902   33.67630 -107.34810  2093.00     -3.852
       7901   33.66290 -107.27580  1814.00      6.487
       7900   33.65260 -107.19240  1565.00     -3.826
       7899   33.66160 -107.14310  1514.00     -2.298
       7898   33.66590 -107.08340  1464.00     -4.803
       7897   33.66340 -107.03210  1384.00     -2.953
       7849   33.67330 -106.82160  1467.00      8.325
       7848   33.67760 -106.67410  1453.00     -0.125
       7846   33.65510 -106.53910  1429.00     -5.590
       7804   33.65980 -106.00000  1607.00      1.940
       7717   33.66070 -105.90000  1615.00     -0.067
       7720   33.68130 -105.86000  1661.00      0.083
       7716   33.65980 -105.68330  2009.00     -0.394
       7719   33.66800 -105.55330  1951.00     -3.411
       7718   33.67720 -105.51830  1948.00     -1.949
       7623   33.67630 -105.24170  1679.00     -0.231
       7985   33.63060 -107.79210  2308.00      4.358
       7990   33.63980 -107.71360  2142.00      2.870
       7989   33.64490 -107.66030  1988.00    -11.731
       7983   33.62380 -107.61090  2057.00     -3.378
       7982   33.62160 -107.56660  2167.00      0.846
       7894   33.61860 -107.30410  1911.00     -1.209
       7893   33.62940 -107.25230  1677.00      7.221
       7892   33.62080 -107.21930  1600.00      4.784
       7896   33.63910 -107.12330  1476.00     -2.424
       7895   33.63990 -107.11330  1464.00     -6.545
       7891   33.62030 -107.02640  1361.00     -4.867
       7845   33.63160 -106.81830  1454.00      2.979
       7803   33.64710 -106.37240  2634.00      2.232
       7802   33.63990 -106.30490  1754.00      1.604
       7801   33.62940 -106.21310  1750.00     -3.052
       7715   33.64480 -105.87170  1655.00     -0.550
       7714   33.63670 -105.84000  1699.00     -2.464
       7712   33.62670 -105.80000  1755.00     -0.966
       7711   33.61670 -105.76670  1807.00      0.500
       7710   33.63170 -105.71330  1881.00      0.710
       7709   33.62580 -105.57000  2118.00     -0.916
       7619   33.64480 -105.45830  2071.00      1.794
       7615   33.62020 -105.25670  1943.00      1.524
       7618   33.64730 -105.19830  1657.00     -0.247
       7979   33.58580 -107.77010  2681.00     -0.826
       7978   33.59330 -107.70530  2126.00      1.252
       7977   33.59290 -107.63460  1917.00     -7.540
       7889   33.58630 -107.49740  2245.00      1.254
       7888   33.59910 -107.26490  1665.00      7.643
       7887   33.59680 -107.16490  1508.00     -3.905
       7890   33.60890 -107.10580  1431.00     -1.501
       7844   33.58580 -106.74330  1443.00     -1.135
       7798   33.58660 -106.47830  1497.00      3.740
       7800   33.61660 -106.15660  1536.00      0.573
       7799   33.61490 -106.06990  1548.00      0.442
       7706   33.59270 -105.93830  1605.00     -1.421
       7705   33.59020 -105.86670  1759.00      0.757
       7707   33.60920 -105.73830  1842.00      1.184
       7704   33.59270 -105.71000  1905.00      0.279
       7703   33.59020 -105.65330  2123.00      1.355
       7702   33.58530 -105.57330  2026.00      2.998
       7612   33.60350 -105.48330  2084.00     -0.653
       7611   33.61020 -105.20670  1786.00     -0.124
       7972   33.55630 -107.81330  2475.00     -0.816
       7971   33.55690 -107.71110  2136.00     -1.521
       7975   33.56840 -107.67030  2054.00     -7.612
       7970   33.55830 -107.62290  1920.00     -2.834
       7974   33.57160 -107.61160  1919.00     -0.769
       7969   33.55430 -107.55540  1819.00      8.608
       7886   33.56930 -107.39940  2230.00      0.255
       7883   33.56310 -107.35190  1956.00     -2.158
       7882   33.55590 -107.30240  1794.00     -0.458
       7885   33.57360 -107.25330  1689.00      2.863
       7884   33.56890 -107.21640  1617.00      2.682
       7880   33.56540 -107.15830  1503.00     -5.554
       7879   33.56560 -107.09230  1389.00     -3.119
       7842   33.57830 -106.74160  1443.00      0.543
       7841   33.57660 -106.69830  1451.00      0.091
       7840   33.57160 -106.66660  1436.00      0.792
       7836   33.56160 -106.62830  1436.00      1.160
       7834   33.56240 -106.59990  1427.00      0.518
       7832   33.56410 -106.55990  1425.00     -1.417
       7830   33.56580 -106.52830  1439.00     -2.033
       7838   33.58330 -106.50490  1465.00     -0.673
       7796   33.56830 -106.45490  1549.00      8.297
       7795   33.55660 -106.44660  1585.00      8.386
       7696   33.55950 -105.99670  1585.00      5.742
       7701   33.56950 -105.96830  1583.00      3.176
       7695   33.55530 -105.86170  1872.00      3.202
       7694   33.55620 -105.70330  1974.00      1.736
       7699   33.58120 -105.68330  1997.00      1.660
       7698   33.57780 -105.61670  2039.00      0.207
       7693   33.55620 -105.59330  1979.00      1.936
       7697   33.57030 -105.50670  1942.00     -0.314
       7606   33.55380 -105.20330  1814.00     -0.646
       7968   33.54510 -107.76390  2307.00      4.872
       7965   33.52080 -107.69790  2050.00     -2.806
       7964   33.53310 -107.64990  1984.00     -7.668
       7877   33.52790 -107.24780  1657.00      0.062
       7878   33.53660 -107.19990  1532.00     -6.278
       7876   33.51740 -107.16330  1421.00     -3.557
       7829   33.52490 -106.99330  1439.00      5.333
       7794   33.53490 -106.43490  1588.00      9.587
       7790   33.52160 -106.40660  1508.00      5.360
       7793   33.54160 -106.17830  1417.00     -1.082
       7690   33.51970 -105.73000  2142.00     -2.660
       7689   33.51880 -105.66830  2127.00      2.180
       7688   33.52230 -105.62000  2061.00      1.258
       7692   33.54380 -105.56670  1936.00      3.894
       7691   33.54300 -105.53670  1901.00      0.855
       7687   33.52470 -105.50670  1897.00     -0.590
       7598   33.51970 -105.46500  1832.00      3.144
       7597   33.52470 -105.43330  1795.00      3.490
       7604   33.54220 -105.41500  1882.00      3.377
       7603   33.53630 -105.36830  1962.00     -0.539
       7602   33.53880 -105.33330  1974.00     -2.696
       7601   33.54550 -105.28330  2020.00     -0.359
       7600   33.53880 -105.24330  1892.00      2.333
       7963   33.50460 -107.67210  2026.00     -3.457
       7962   33.50680 -107.62580  2167.00     -0.123
       6959   33.49160 -107.51660  1757.00     -0.293
       7875   33.51580 -107.47130  2062.00     -1.617
       7874   33.50360 -107.42110  2115.00      3.387
       6898   33.48910 -107.35940  2002.00     -4.172
       7873   33.51440 -107.34130  1952.00     -2.753
       7872   33.51030 -107.21910  1555.00      1.134
       6897   33.49960 -107.00840  1442.00     -1.250
       6707   33.49410 -106.40830  1411.00     -1.257
       6706   33.49490 -106.36830  1427.00     -0.135
       6704   33.49660 -106.34160  1411.00     -2.657
       6703   33.49490 -106.30990  1440.00      1.730
       6701   33.49990 -106.25830  1412.00     -4.128
       7785   33.50240 -106.23660  1403.00     -5.015
       7783   33.50830 -106.20830  1394.00     -0.159
       7781   33.51080 -106.16830  1384.00     -6.217
       7779   33.50740 -106.14490  1390.00     -8.643
       6700   33.49330 -106.10160  1446.00      0.920
       6699   33.48490 -106.05160  1531.00      4.044
       7776   33.51160 -106.04160  1548.00      6.554
       7686   33.50900 -105.96670  1697.00     -1.124
       7685   33.51400 -105.83830  2117.00      3.589
       6653   33.49160 -105.74330  2531.00     -0.751
       6652   33.48570 -105.66830  2143.00      3.403
       6651   33.49480 -105.52170  1893.00     -1.629
       7596   33.50900 -105.40830  1774.00     -0.044
       6554   33.49150 -105.38170  1745.00      1.208
       6957   33.47330 -107.79990  2210.00     -0.878
       6955   33.48030 -107.75860  2176.00      7.035
       6954   33.47730 -107.72730  2176.00      1.927
       6950   33.46660 -107.67490  2105.00     -8.130
       6949   33.45530 -107.51840  1750.00      4.846
       6894   33.46540 -107.30590  1828.00     -1.405
       6896   33.48110 -107.26130  1650.00      2.480
       6893   33.45660 -107.24260  1571.00      1.374
       6895   33.47810 -107.19480  1460.00      0.136
       6778   33.46490 -106.91830  1426.00      0.071
       6698   33.47210 -106.38390  1431.00      3.130
       6697   33.48330 -106.08830  1479.00      3.077
       6695   33.48160 -106.05830  1532.00      2.935
       6650   33.46750 -105.78500  2321.00     -1.861
       6648   33.46000 -105.73670  2244.00     -4.688
       6645   33.45160 -105.69330  2151.00     -0.498
       6644   33.46330 -105.67490  2196.00      2.791
       6643   33.46000 -105.54170  2078.00      0.351
       6553   33.47670 -105.49500  1981.00     -1.226
       6551   33.46330 -105.34000  1710.00     -0.527
       6552   33.48230 -105.20330  1707.00     -0.819
       6945   33.44710 -107.67490  2061.00     -5.515
       6941   33.43080 -107.53240  1831.00      8.456
       6891   33.43040 -107.48780  1651.00      0.613
       6892   33.44510 -107.40880  1814.00      5.771
       6775   33.42660 -106.97830  1436.00      0.295
       6774   33.42160 -106.90990  1482.00     -2.709
       6777   33.43990 -106.80990  1444.00      0.670
       6776   33.44830 -106.68660  1468.00      2.520
       6694   33.44490 -106.14490  1421.00      6.449
       6640   33.42990 -105.98830  2172.00     -4.971
       6639   33.41990 -105.65830  2188.00      1.653
       6637   33.41770 -105.63330  2137.00      1.562
       6641   33.43920 -105.58500  2144.00      0.929
       6549   33.43520 -105.47830  1849.00      0.295
       6547   33.41770 -105.41170  1728.00      0.480
       6546   33.42020 -105.38000  1700.00      4.128
       6545   33.43170 -105.30830  1654.00      0.956
       6544   33.42770 -105.20670  1776.00     -0.014
       6937   33.39740 -107.66710  1963.00     -5.855
       6939   33.40330 -107.53160  1806.00     10.584
       6888   33.39490 -107.49710  1822.00     -0.429
       6887   33.39330 -107.44990  1597.00     -7.336
       6890   33.41660 -107.34790  1682.00      5.962
       6886   33.39580 -107.30480  1587.00      1.177
       6885   33.38790 -107.26880  1512.00     -0.552
       6884   33.39660 -107.00990  1404.00     -2.143
       6773   33.39490 -106.89990  1465.00      0.779
       6772   33.39530 -106.67380  1568.00      0.407
       6693   33.38990 -106.40660  1415.00      1.729
       6633   33.39330 -105.80330  3350.00     -1.395
       6631   33.39330 -105.77160  3053.00     -3.337
       6628   33.39240 -105.72160  2319.00      0.779
       6627   33.39990 -105.69490  2258.00      0.198
       6626   33.39580 -105.66990  2217.00      0.447
       6542   33.40430 -105.45670  1769.00      2.295
       6540   33.40020 -105.32000  1635.00     -1.651
       6539   33.38850 -105.27000  1597.00     -1.959
       6538   33.39350 -105.21170  1652.00     -0.303
       6932   33.36080 -107.63060  1941.00     -5.370
       6935   33.36740 -107.58490  1976.00     -0.668
       6930   33.35490 -107.56330  1883.00     11.968
       6881   33.35540 -107.45560  1671.00     -1.852
       6880   33.35330 -107.42160  1637.00     -4.764
       6879   33.35030 -107.28530  1523.00      3.739
       6878   33.35930 -107.18780  1376.00     -7.571
       6883   33.36740 -107.10210  1845.00      2.830
       6882   33.37590 -107.03540  1422.00    -10.219
       6771   33.35330 -106.98990  1404.00      0.182
       6770   33.35830 -106.85490  1517.00      1.343
       6692   33.36890 -106.39860  1337.00      0.590
       6691   33.37330 -106.29660  1292.00     -4.903
       6690   33.35990 -106.26010  1308.00     -6.185
       6625   33.36700 -105.95670  1635.00      1.137
       6624   33.37530 -105.91670  1752.00      1.392
       6622   33.36430 -105.66670  2120.00     -0.436
       6621   33.35350 -105.55330  1884.00      2.997
       6623   33.37100 -105.52830  1859.00      3.343
       6537   33.37850 -105.43330  2009.00      2.398
       6536   33.36780 -105.25000  1582.00     -2.937
       6535   33.36620 -105.21000  1569.00      0.493
       6927   33.33360 -107.78430  2152.00      4.442
       6926   33.33430 -107.75710  2086.00      3.367
       6925   33.33660 -107.72990  2006.00      4.899
       6924   33.33990 -107.69490  1921.00      5.120
       6923   33.33660 -107.66160  1863.00     -7.769
       6876   33.32580 -107.49160  1729.00      2.071
       6877   33.34030 -107.47280  1723.00      1.187
       6875   33.33310 -107.39480  1600.00     -3.249
       6874   33.33160 -107.05830  1513.00     -3.020
       6873   33.31830 -107.02830  1449.00     -6.459
       6872   33.32490 -107.00990  1420.00     -4.503
       6769   33.33830 -106.91160  1506.00      4.791
       6768   33.34830 -106.73490  1662.00      1.694
       6689   33.33990 -106.39330  1293.00     -1.091
       6688   33.31730 -106.11510  1355.00     -5.142
       6687   33.32160 -106.07490  1392.00      3.116
       6686   33.33330 -106.00000  1556.00      1.294
       6619   33.33530 -105.74500  2256.00      5.029
       6617   33.33030 -105.71000  2137.00      0.171
       6616   33.32950 -105.67830  2070.00      0.459
       6615   33.32450 -105.61170  1973.00      4.231
       6618   33.33370 -105.58330  1946.00      5.668
       6531   33.34280 -105.44500  2069.00      3.795
       6528   33.33030 -105.24830  1777.00     -6.258
       6920   33.28990 -107.67160  1844.00     -3.975
       6922   33.30660 -107.63990  1812.00     -5.666
       6921   33.31510 -107.50860  1749.00      1.112
       6867   33.29860 -107.46380  1681.00     -0.730
       6865   33.28990 -107.39990  1595.00     -0.280
       6871   33.30490 -107.35490  1550.00     -7.107
       6870   33.30830 -107.32490  1545.00     -4.900
       6869   33.30610 -107.29140  1444.00      2.679
       6868   33.30990 -107.08780  1897.00     -1.636
       6864   33.28990 -107.02490  1462.00      1.672
       6767   33.29860 -106.53190  2725.00      3.206
       6612   33.29160 -105.66330  2102.00     -3.346
       6613   33.30370 -105.64670  2036.00      0.861
       6522   33.30950 -105.46170  2050.00     -0.330
       6521   33.30280 -105.27000  1737.00     -0.898
       6520   33.29490 -105.18830  1641.00     -1.623
       6914   33.26330 -107.69660  1933.00      0.591
       6918   33.27160 -107.67160  1930.00     -2.903
       6917   33.26990 -107.61160  1756.00     -0.724
       6916   33.28160 -107.58160  1723.00      4.416
       6915   33.27990 -107.53160  1756.00      3.991
       6863   33.27330 -107.47030  1667.00     -1.483
       6855   33.26440 -107.42410  1597.00     -3.336
       6862   33.27640 -107.33710  1538.00     -4.181
       6854   33.25640 -107.30510  1504.00     -0.255
       6852   33.25240 -107.27080  1476.00     -0.510
       6851   33.25590 -107.19030  1357.00     -7.796
       6860   33.27390 -107.10690  1446.00      5.085
       6858   33.27990 -107.05330  1518.00      1.738
       6857   33.27490 -107.03330  1490.00      2.230
       6856   33.26990 -107.01330  1476.00      2.958
       6685   33.27660 -106.20830  1296.00     -1.292
       6611   33.27870 -105.85670  1984.00      0.200
       6610   33.27160 -105.69660  2161.00     -1.159
       6609   33.28280 -105.68000  2115.00     -2.718
       6607   33.25530 -105.53500  2322.00      1.885
       6510   33.25530 -105.49500  2228.00      7.366
       6515   33.27870 -105.43670  2005.00      0.308
       6509   33.25530 -105.37330  1906.00     -1.131
       6508   33.26030 -105.28000  1793.00     -4.756
       6507   33.25160 -105.21160  1742.00     -8.320
       6912   33.22330 -107.70660  1898.00      2.017
       6844   33.22490 -107.48990  1672.00      0.676
       6850   33.23440 -107.46280  1634.00     -2.779
       6842   33.22980 -107.41910  1575.00     -2.703
       6841   33.22080 -107.39490  1553.00     -1.723
       6839   33.23330 -107.35660  1450.00     -7.487
       6838   33.22990 -107.33660  1433.00      2.296
       6847   33.23830 -107.26490  1467.00     -1.806
