    31.904167   35.237500 -107.579167 -105.079167    0.833333    0.833333

  1905.87  1923.93  1830.37  1883.35
  1872.91  1888.64  1798.33  1862.92
  1755.68  1774.88  1721.87  1799.27
  1541.00  1568.96  1551.72  1619.80
  1408.01  1444.40  1460.46  1518.67
