      9320   34.684800  -105.216700    1778.0   25.5000   19.4678
      9651   34.675400  -107.698600    2226.0   24.3000   -5.2024
      9650   34.667400  -107.563600    2230.0   35.4000   12.9001
      9589   34.652400  -107.221600    1876.0   27.9000   33.7037
      9588   34.652400  -107.166900    1812.0   19.4000   29.8857
      9547   34.652900  -106.736100    1468.0  -54.7000  -32.4080
      9548   34.669800  -106.603900    1565.0  -48.8000  -35.4108
      9497   34.667100  -106.315600    2075.0   43.3000   21.7385
      9491   34.652400  -106.253300    1961.0   21.8000   -8.0856
      9490   34.652400  -106.236100    1951.0   19.4000  -12.5303
      9495   34.681800  -106.183300    1926.0   24.3000  -12.6464
      9494   34.666800  -106.130600    1892.0   27.8000  -14.8515
      9493   34.681600  -106.060400    1862.0   20.5000  -27.3962
      9492   34.681400  -106.007600    1853.0   16.6000  -34.3518
      9407   34.662800  -105.911700    1861.0   19.8000  -34.1508
      9406   34.650700  -105.826700    1882.0   14.2000  -39.1457
      9410   34.679200  -105.771700    1895.0   20.6000  -30.2982
      9409   34.679200  -105.716700    1933.0   30.3000  -17.6168
      9405   34.666200  -105.655000    1964.0   36.6000   -7.2755
      9408   34.671000  -105.600000    1941.0   45.3000    5.9781
      9404   34.662800  -105.533300    1890.0   44.7000   11.1339
      9314   34.652900  -105.473900    1867.0   40.4000   12.1228
      9317   34.679200  -105.375000    1918.0   45.6000   27.1737
      9316   34.674300  -105.311700    1924.0   39.6000   26.3614
      9644   34.630600  -107.779900    2359.0   34.2000    2.9116
      9646   34.641800  -107.678300    2245.0   26.3000   -1.8630
      9587   34.623300  -107.167600    1773.0    5.6000   15.8944
      9546   34.637900  -106.779600    1464.0  -50.5000  -27.0342
      9545   34.617900  -106.570600    1605.0  -26.3000  -18.5423
      9489   34.641400  -106.342800    2089.0   43.8000   24.7807
      9488   34.637800  -106.183300    1907.0   24.1000  -14.1501
      9487   34.637900  -106.060600    1864.0   24.2000  -24.6662
      9403   34.619900  -105.903300    1884.0   29.3000  -25.3043
      9402   34.627000  -105.860000    1872.0   16.8000  -37.5341
      9401   34.624500  -105.691700    1938.0   32.5000  -14.7696
      9400   34.629300  -105.645000    1940.0   44.7000    0.8671
      9399   34.622000  -105.583300    1935.0   49.9000   10.9792
      9311   34.647300  -105.445000    1863.0   41.1000   15.3693
      9310   34.639200  -105.395000    1881.0   42.2000   20.8134
      9309   34.635200  -105.313300    1904.0   35.4000   20.8414
      9307   34.620300  -105.263300    1855.0   30.9000   19.7165
      9308   34.644200  -105.216700    1797.0   23.5000   16.2068
      9638   34.589400  -107.792600    2353.0   32.4000    1.3056
      9637   34.596900  -107.737300    2311.0   31.3000    1.5901
      9636   34.589900  -107.704400    2437.0   43.7000   15.2958
      9641   34.604900  -107.637100    2082.0   10.7000  -15.1316
      9640   34.612400  -107.598900    2056.0   11.3000  -12.6002
      9639   34.609400  -107.535800    2209.0   32.1000   12.2147
      9586   34.609600  -107.465400    2125.0   26.0000   11.1489
      9585   34.609300  -107.387400    1875.0    5.0000   -3.5689
      9583   34.585800  -107.347100    1905.0   18.2000   13.1848
      9584   34.608600  -107.221600    1827.0   16.2000   21.9536
      9542   34.594300  -106.736400    1489.0  -48.9000  -29.0917
      9544   34.608800  -106.695600    1513.0  -49.7000  -31.6403
      9543   34.613600  -106.640300    1543.0  -45.3000  -31.1612
      9486   34.616400  -106.385600    2259.0   70.0000   55.5545
      9482   34.598100  -106.278100    1990.0   28.2000   -0.3322
      9485   34.608900  -106.235900    1944.0   19.2000  -14.0191
      9484   34.608900  -106.183800    1920.0   24.6000  -14.2962
      9483   34.610100  -106.127400    1897.0   32.1000  -12.1483
      9481   34.589600  -106.023100    1856.0   33.7000  -18.0608
      9394   34.590200  -105.975000    1853.0   37.9000  -15.8022
      9398   34.613000  -105.923300    1870.0   30.4000  -24.1538
      9397   34.607300  -105.825000    1924.0   23.7000  -30.1011
      9396   34.607300  -105.783300    1945.0   28.0000  -24.4039
      9393   34.584500  -105.715000    1946.0   44.0000   -5.2298
      9392   34.592700  -105.633300    1953.0   50.6000    7.0980
      9395   34.607300  -105.528300    1916.0   47.6000   13.2387
      9305   34.607300  -105.451700    1861.0   41.3000   13.9195
      9300   34.596600  -105.341600    1910.0   40.8000   22.8528
      9298   34.591000  -105.291700    1856.0   32.0000   17.8931
      9297   34.585300  -105.245000    1832.0   25.0000   14.1697
      9302   34.600800  -105.193300    1817.0   21.4000   14.3547
      9630   34.563600  -107.724800    2334.0   32.9000    3.9980
      9629   34.552400  -107.673800    2176.0   16.7000  -10.1748
      9628   34.552600  -107.639100    2050.0    5.7000  -19.6198
      9627   34.563900  -107.589100    1996.0    4.9000  -17.8668
      9633   34.580400  -107.533300    2203.0   28.9000    9.5192
      9626   34.550600  -107.514800    1893.0   -1.1000  -19.0244
      9578   34.564900  -107.480300    1872.0    1.1000  -14.4891
      9577   34.557900  -107.428300    1826.0    1.9000   -9.6610
      9582   34.579600  -107.393300    1849.0    3.3000   -5.5614
      9581   34.581800  -107.259900    1889.0   20.5000   22.9144
      9580   34.571600  -107.181300    1773.0   -1.3000    7.4670
      9579   34.579300  -107.019600    1594.0  -40.2000  -20.9425
      9539   34.560100  -106.788400    1454.0  -45.3000  -24.7642
      9541   34.574600  -106.662400    1543.0  -39.2000  -25.0646
      9538   34.550100  -106.638300    1544.0  -32.3000  -21.2090
      9540   34.574800  -106.607400    1559.0  -34.8000  -25.3335
      9480   34.568900  -106.378900    2223.0   69.1000   52.1815
      9477   34.565100  -106.310600    2081.0   46.8000   21.3464
      9476   34.565400  -106.275300    2016.0   33.7000    4.0168
      9475   34.565300  -106.240100    1983.0   24.9000   -8.8313
      9479   34.579600  -106.156800    1918.0   31.0000  -11.1139
      9478   34.581300  -106.099900    1907.0   34.3000  -12.6360
      9474   34.552400  -106.030400    1859.0   38.1000  -13.5642
      9391   34.577200  -105.885000    1868.0   25.4000  -29.5970
      9389   34.564000  -105.833300    1949.0   28.7000  -25.5612
      9388   34.563200  -105.773300    1966.0   40.4000  -11.9129
      9390   34.577800  -105.581700    1888.0   44.6000    5.0029
      9387   34.564000  -105.530000    1907.0   44.6000    9.2670
      9292   34.563200  -105.441700    1927.0   45.6000   18.1566
      9294   34.576300  -105.401700    1880.0   39.9000   16.2848
      9291   34.560700  -105.355000    1910.0   37.0000   17.0482
      9290   34.550800  -105.283300    1857.0   26.9000   12.4508
      9289   34.553300  -105.216700    1790.0   20.2000   10.5450
      9622   34.536300  -107.762900    2176.0   15.7000  -14.2230
      9620   34.522800  -107.617900    2048.0    6.2000  -17.7311
      9576   34.536300  -107.357300    1880.0   17.3000   11.5439
      9575   34.546900  -107.293400    1988.0   29.0000   28.4867
      9573   34.520600  -107.133300    1718.0   -7.0000    4.4443
      9574   34.543800  -107.109800    1685.0  -20.2000   -6.7699
      9537   34.517400  -106.798800    1452.0  -42.5000  -23.5130
      9473   34.535900  -106.436600    2027.0   40.6000   29.6268
      9470   34.521400  -106.297100    2013.0   37.8000    9.7304
      9469   34.519900  -106.242400    1990.0   28.0000   -6.2397
      9472   34.535900  -106.191800    1955.0   28.0000  -11.3151
      9471   34.537600  -106.082600    1904.0   40.5000   -8.0618
      9386   34.537000  -105.981700    1853.0   37.8000  -15.9229
      9385   34.541200  -105.900000    1863.0   27.4000  -27.7049
      9381   34.528000  -105.763300    1941.0   34.7000  -17.3126
      9384   34.542700  -105.713300    1940.0   34.9000  -14.5381
      9383   34.548500  -105.633300    1931.0   40.0000   -4.0488
      9382   34.535500  -105.581700    1920.0   37.1000   -3.0238
      9380   34.526500  -105.528300    1872.0   39.0000    3.2402
      9285   34.520700  -105.440000    1943.0   43.1000   15.0273
      9284   34.527200  -105.390000    1899.0   36.3000   12.6728
      9283   34.522300  -105.318300    1862.0   28.5000   10.7303
      9287   34.546600  -105.298300    1857.0   25.9000   10.2080
      9619   34.500300  -107.788300    2177.0   19.3000  -11.0062
      9618   34.513900  -107.710400    2044.0    2.2000  -25.8640
      9617   34.506900  -107.654900    1989.0   -0.2000  -25.8736
      9616   34.514300  -107.581800    1965.0    2.6000  -19.2697
      9572   34.511800  -107.484100    1874.0   -0.3000  -15.7809
      9571   34.513600  -107.435900    1841.0    5.8000   -6.1297
      9570   34.507900  -107.372400    1844.0    7.5000    0.5366
      9569   34.506800  -107.282300    1897.0   15.8000   16.0065
      8872   34.492400  -107.236600    1811.0    7.8000   11.4324
      8871   34.491900  -107.132900    1773.0    7.2000   18.0375
      9568   34.508300  -107.089300    1682.0  -12.2000    1.6526
      8870   34.491900  -107.062400    1690.0  -11.8000    3.0011
      8869   34.493100  -107.009300    1611.0  -19.8000   -2.6817
      9536   34.514900  -106.799900    1451.0  -40.8000  -21.8894
      9535   34.513600  -106.602900    1585.0  -17.9000  -11.5647
      9468   34.507300  -106.174100    1977.0   38.7000   -2.5240
      9467   34.507400  -106.120900    1941.0   45.1000   -0.7000
      9379   34.507700  -105.956700    1856.0   33.0000  -21.3147
      8677   34.496800  -105.916700    1881.0   35.6000  -19.2086
      9378   34.511700  -105.833300    1938.0   36.1000  -18.1590
      8676   34.492800  -105.746700    1903.0   23.2000  -28.0470
      8675   34.492800  -105.706700    1918.0   24.3000  -24.8509
      8674   34.492800  -105.650000    1937.0   25.6000  -19.9485
      8673   34.492800  -105.591700    1837.0   24.1000  -17.2363
      8672   34.492800  -105.516700    1861.0   28.4000   -6.7482
      8595   34.483800  -105.421700    1965.0   36.6000    9.5815
      8594   34.491200  -105.355000    1908.0   32.5000   11.2069
      8593   34.492800  -105.265000    1786.0   20.2000    6.0086
      9282   34.507700  -105.216700    1762.0   19.9000    9.3829
      8969   34.463600  -107.777400    2107.0    8.9000  -20.9254
      8968   34.461600  -107.687300    1984.0   -4.0000  -30.7708
      8973   34.467600  -107.646100    1985.0   -6.5000  -31.4487
      8972   34.476300  -107.607300    1936.0   -5.9000  -28.9333
      8967   34.458300  -107.561600    1890.0   -4.0000  -24.3036
      8971   34.473300  -107.519800    1937.0    4.3000  -13.4173
      8866   34.457300  -107.469400    1856.0    2.1000  -12.1241
      8868   34.477900  -107.444800    1910.0    9.7000   -2.7863
      8867   34.478400  -107.393300    1787.0   -1.4000  -10.0110
      8865   34.463600  -107.305300    1870.0   13.2000   11.3024
      8864   34.463300  -107.219100    1824.0   13.1000   17.6047
      8863   34.457800  -107.175100    1816.0   12.1000   19.5125
      8778   34.483300  -106.694900    1532.0  -25.3000  -12.9861
      8723   34.473300  -106.028300    2024.0   57.1000    5.7936
      8669   34.453500  -105.916700    1932.0   44.2000  -10.0331
      8671   34.477300  -105.873300    1892.0   44.3000  -10.3272
      8670   34.478000  -105.800000    1915.0   33.0000  -20.2073
      8592   34.468300  -105.396600    1912.0   29.6000    4.5054
      8591   34.469200  -105.383300    1912.0   31.1000    7.1375
      8589   34.463300  -105.316700    1866.0   30.0000   11.4092
      8588   34.461700  -105.213300    1761.0   20.9000    9.9935
      8963   34.425600  -107.775900    2069.0    4.1000  -25.4957
      8962   34.433300  -107.698300    2089.0    5.6000  -21.3879
      8961   34.421100  -107.662800    2148.0    6.7000  -18.6666
      8965   34.434600  -107.619900    2004.0   -1.5000  -24.9150
      8960   34.427900  -107.514600    1888.0    5.8000  -11.4165
      8861   34.427100  -107.448300    1829.0    4.8000   -7.9052
      8862   34.434400  -107.410400    1838.0    3.2000   -6.7617
      8860   34.428300  -107.211600    1867.0   18.7000   23.1126
      8858   34.419100  -107.168300    1867.0   22.2000   29.1919
      8857   34.419400  -107.133400    1903.0   25.2000   34.1998
      8856   34.421300  -107.042900    1867.0   30.1000   43.4028
      8777   34.444100  -106.934100    1538.0  -29.9000  -12.8196
      8776   34.418600  -106.832800    1444.0  -40.7000  -25.1953
      8775   34.419900  -106.749100    1521.0  -27.7000  -15.1042
      8774   34.425400  -106.652100    1570.0  -14.8000   -7.9648
      8773   34.423300  -106.518300    1747.0   15.1000    9.8362
      8718   34.429900  -106.426600    1768.0   15.4000    0.4823
      8721   34.443300  -106.369900    1836.0   19.5000   -1.5498
      8720   34.448300  -106.299100    1941.0   27.9000   -0.9271
      8717   34.429900  -106.191600    2053.0   48.4000    8.9307
      8719   34.441600  -106.101600    2045.0   57.4000   10.6851
      8663   34.419200  -105.993300    2027.0   55.1000    3.2243
      8662   34.422500  -105.883300    1937.0   42.3000  -11.4801
      8661   34.417500  -105.833300    1917.0   39.8000  -13.3961
      8660   34.424000  -105.796700    1906.0   34.3000  -18.1563
      8668   34.434700  -105.728300    1916.0   26.6000  -23.3209
      8667   34.433800  -105.690000    1932.0   27.4000  -20.4730
      8666   34.448700  -105.628300    1853.0   23.1000  -21.0006
      8665   34.448700  -105.583300    1843.0   22.0000  -18.8030
      8664   34.448700  -105.530000    1846.0   19.3000  -17.2674
      8584   34.448700  -105.480000    1915.0   27.3000   -5.0628
      8583   34.438000  -105.420000    1929.0   31.3000    3.9285
      8582   34.424800  -105.356700    1887.0   30.2000    7.9711
      8954   34.398300  -107.755100    2141.0    9.6000  -19.2007
      8953   34.394900  -107.608900    2040.0    3.2000  -19.4280
      8957   34.412800  -107.563800    1940.0    0.4000  -19.8110
      8853   34.398600  -107.489300    1908.0    8.7000   -6.7988
      8852   34.386800  -107.431300    1876.0    8.5000   -3.0703
      8855   34.415600  -107.340300    1790.0    3.5000   -1.3853
      8854   34.415300  -107.285600    1722.0    0.3000   -0.5889
      8851   34.390400  -107.116300    1866.0   26.2000   35.3483
      8772   34.404300  -106.860800    1451.0  -37.3000  -21.9279
      8771   34.416300  -106.816600    1443.0  -41.0000  -25.9878
      8770   34.409900  -106.684900    1670.0   -0.3000    8.1537
      8716   34.390800  -106.241600    2146.0   51.3000   16.8654
      8715   34.389900  -106.014100    1981.0   49.8000   -0.7205
      8658   34.384000  -105.798300    1920.0   36.9000  -14.8388
      8657   34.389700  -105.635000    1940.0   34.4000   -9.7134
      8659   34.400300  -105.583300    1928.0   29.7000  -10.9304
      8580   34.408500  -105.473300    1942.0   31.4000   -0.5828
      8575   34.393000  -105.316700    1850.0   21.2000    1.9706
      8579   34.404300  -105.261700    1802.0   22.0000    7.1066
      8578   34.411800  -105.211700    1746.0   16.6000    5.4135
      8952   34.375300  -107.792100    2166.0   13.6000  -16.1369
      8951   34.383300  -107.684100    2248.0   15.9000  -10.1543
      8948   34.353800  -107.586400    2137.0   12.7000   -8.5277
      8947   34.362300  -107.552400    2042.0    8.1000  -11.2566
      8848   34.359800  -107.356600    2128.0   24.7000   18.1596
      8850   34.380800  -107.229100    1681.0   -2.4000    0.0710
      8847   34.354100  -107.170900    1646.0   -4.3000    1.1395
      8849   34.375400  -107.061400    1811.0   21.1000   32.2500
      8769   34.359600  -106.997400    1568.0   -5.6000    7.1345
      8714   34.371600  -106.428300    1890.0   25.6000   10.0940
      8712   34.360800  -106.188300    2048.0   46.8000    7.9999
      8713   34.376600  -106.101600    1978.0   47.7000    2.0644
      8656   34.366700  -105.998300    1959.0   45.4000   -5.1143
      8655   34.376500  -105.906700    1956.0   42.5000  -10.1526
      8654   34.376500  -105.748300    1937.0   37.8000  -12.1084
      8653   34.374800  -105.693300    1944.0   38.8000   -8.5429
      8652   34.364900  -105.503300    1979.0   37.0000    2.6124
      8572   34.382200  -105.371700    1876.0   23.7000   -0.0251
      8571   34.374800  -105.263300    1828.0   21.9000    6.7542
      8570   34.361700  -105.195000    1758.0    7.7000   -2.4084
      8941   34.329600  -107.767800    2369.0   33.0000    4.2679
      8945   34.346600  -107.727300    2262.0   20.1000   -7.4507
      8944   34.335900  -107.689100    2483.0   40.9000   14.9815
      8940   34.322800  -107.637600    2311.0   25.7000    2.0382
      8939   34.317800  -107.595600    2314.0   28.7000    7.1602
      8846   34.340900  -107.487400    2020.0    9.9000   -5.4611
      8841   34.323300  -107.471400    2078.0   15.4000    1.0432
      8840   34.330300  -107.431300    2014.0   15.2000    3.4463
      8839   34.324300  -107.379600    2020.0   14.1000    5.7334
      8845   34.338300  -107.275300    1867.0    6.7000    5.3955
      8844   34.347300  -107.231600    1761.0    3.0000    4.6536
      8838   34.319600  -107.149100    1684.0   -5.0000    0.7059
      8837   34.323300  -107.103600    1608.0   -9.6000   -1.6401
      8843   34.335800  -107.063600    1573.0  -12.9000   -2.9522
      8842   34.337800  -107.014900    1526.0  -15.3000   -3.7438
      8765   34.329900  -106.899100    1496.0  -29.6000  -16.9965
      8767   34.349900  -106.736600    1596.0   -5.6000    3.5330
      8764   34.324300  -106.705600    1632.0   -2.5000    4.1396
      8766   34.345900  -106.619600    1675.0    5.3000    6.9581
      8762   34.330300  -106.512800    1937.0   35.0000   27.3047
      8711   34.346600  -106.481600    1880.0   29.8000   19.3777
      8709   34.319900  -106.417400    1985.0   32.2000   15.4352
      8710   34.339900  -106.288300    2099.0   47.7000   18.2699
      8646   34.329800  -105.975000    1952.0   40.8000   -9.2883
      8651   34.347000  -105.860000    1952.0   35.8000  -16.0167
      8650   34.338000  -105.766700    1964.0   43.2000   -6.5153
      8649   34.347000  -105.656700    1959.0   41.8000   -3.1082
      8648   34.347000  -105.585000    1948.0   38.4000   -1.9680
      8647   34.341300  -105.516700    1963.0   39.4000    4.0510
      8565   34.331300  -105.450000    1911.0   34.3000    4.1616
      8567   34.342800  -105.393300    1875.0   31.5000    5.9178
      8566   34.348700  -105.315000    1860.0   23.7000    4.4487
      8564   34.329800  -105.250000    1814.0   20.6000    6.4188
      8934   34.286600  -107.774100    2528.0   52.2000   23.5991
      8933   34.297600  -107.716900    2310.0   25.5000   -1.4035
      8932   34.288900  -107.637400    2173.0    8.8000  -14.7718
      8937   34.310800  -107.509400    2167.0   17.8000    1.1018
      8835   34.299800  -107.438100    2099.0   22.1000    9.7987
      8834   34.286300  -107.364300    2149.0   17.2000    9.5181
      8833   34.289100  -107.271100    2051.0   22.5000   20.6460
      8836   34.313300  -107.238600    1872.0   10.9000   11.4522
      8832   34.288300  -107.209100    1807.0    3.5000    5.2725
      8761   34.314600  -106.809100    1510.0  -15.8000   -5.1830
      8708   34.303300  -106.484100    1921.0   31.0000   20.4715
      8705   34.289100  -106.358300    1911.0   26.5000    4.3287
      8707   34.303300  -106.100800    1976.0   42.8000   -0.7152
      8706   34.316600  -106.049100    1951.0   40.9000   -5.9223
      8639   34.294500  -105.858300    2040.0   42.6000   -7.4724
      8645   34.300300  -105.820000    2062.0   43.7000   -6.1461
      8644   34.302700  -105.766700    2013.0   42.0000   -6.7756
      8643   34.302700  -105.710000    2011.0   47.4000    0.6730
      8642   34.302700  -105.660000    1990.0   47.7000    3.3517
      8638   34.285500  -105.616700    2015.0   55.2000   13.5841
      8641   34.303500  -105.550000    1974.0   44.9000    7.3789
      8640   34.315000  -105.500000    1945.0   40.5000    6.5383
      8562   34.302700  -105.335000    1861.0   26.5000    5.6278
      8561   34.300300  -105.250000    1802.0   18.8000    4.6635
      8560   34.300300  -105.196700    1813.0   17.1000    7.0314
      8931   34.276600  -107.676300    2198.0    7.8000  -17.4406
      8926   34.259900  -107.587400    2255.0   19.7000   -1.2423
      8925   34.260600  -107.549400    2278.0   24.5000    5.5892
      8829   34.264100  -107.486400    2240.0   28.1000   12.7791
      8831   34.271900  -107.418600    2294.0   36.8000   25.6235
      8828   34.260100  -107.305600    2323.0   45.4000   41.0336
      8827   34.259900  -107.166600    1761.0  -11.3000   -7.9561
      8830   34.274100  -107.068300    1749.0   -3.7000    4.0439
      8758   34.254600  -106.983600    1611.0   -0.9000    8.3812
      8757   34.254900  -106.909900    1421.0  -32.3000  -22.3440
      8756   34.251600  -106.838300    1486.0  -16.7000   -7.5569
      8760   34.267600  -106.728900    1587.0   -6.7000   -0.5492
      8755   34.264600  -106.646900    1767.0   26.9000   28.5420
      8759   34.274100  -106.537400    1932.0   38.8000   32.6821
      8703   34.263300  -106.484900    1847.0   27.7000   17.2029
      8702   34.264900  -106.238300    1959.0   30.0000   -2.2138
      8704   34.274900  -106.184100    2024.0   40.8000    4.0252
      8636   34.260800  -105.993300    1946.0   37.0000   -9.9295
      8635   34.260000  -105.940000    1974.0   38.5000   -9.7750
      8634   34.260000  -105.888300    2050.0   44.9000   -3.9326
      8633   34.258300  -105.701700    2097.0   57.0000   11.6863
      8632   34.251600  -105.594900    2033.0   52.7000   12.8682
      8637   34.274000  -105.516700    1954.0   43.8000    8.8709
      8557   34.274000  -105.463300    1939.0   43.3000   12.3310
      8553   34.255800  -105.413300    1889.0   42.2000   15.1574
      8556   34.274000  -105.350000    1881.0   36.2000   14.1642
      8555   34.274000  -105.300000    1843.0   26.1000    8.0727
      8922   34.224900  -107.608800    2246.0   18.4000   -3.4617
      8825   34.233300  -107.446100    2202.0   32.1000   19.1169
      8824   34.220600  -107.294400    2077.0   21.5000   17.3254
      8823   34.232600  -107.261600    1969.0   13.5000   11.3333
      8826   34.245400  -107.200400    1823.0    0.8000    2.1428
      8822   34.227400  -107.126600    1767.0  -12.9000   -8.5821
      8753   34.231600  -106.918300    1420.0  -37.7000  -28.4956
      8752   34.230800  -106.793800    1552.0  -14.9000   -7.3934
      8751   34.231600  -106.783300    1561.0  -11.8000   -4.5732
      8750   34.228300  -106.558300    1864.0   34.0000   29.3103
      8700   34.229900  -106.435800    1844.0   18.9000    4.5269
      8699   34.228300  -106.351600    1807.0   17.1000   -4.4649
      8698   34.222400  -106.233300    1944.0   29.6000   -1.5157
      8701   34.248300  -106.098300    1929.0   33.0000   -8.5641
      8697   34.231600  -106.022400    1944.0   36.1000   -8.4891
      8696   34.226600  -106.004100    1955.0   29.5000  -15.5683
      8630   34.221500  -105.640000    2086.0   62.3000   20.4836
      8631   34.244500  -105.585000    2032.0   54.6000   15.4564
      8629   34.219000  -105.543300    2004.0   50.1000   13.8357
      8550   34.217300  -105.325000    1814.0   23.9000    3.9819
      8551   34.248500  -105.260000    1782.0   14.4000   -0.3661
      8549   34.217300  -105.223300    1755.0   10.3000   -1.4007
      8920   34.209900  -107.767900    2277.0   24.8000   -3.2384
      8919   34.216600  -107.736900    2235.0   16.2000  -10.9330
      8918   34.212900  -107.677900    2148.0   -1.3000  -26.2356
      8917   34.210600  -107.531600    2247.0   20.5000    2.6790
      8819   34.188900  -107.484900    2366.0   39.6000   24.4123
