6851	33.2559	-107.1903	1357	-41.5	-26.7237
6860	33.2739	-107.1069	1446	-6	-0.7913
6858	33.2799	-107.0533	1518	3.8	2.7555
6857	33.2749	-107.0333	1490	2.1	5.7587
6856	33.2699	-107.0133	1476	2	8.9185
6685	33.2766	-106.2083	1296	-39.1	-25.9813
6611	33.2787	-105.8567	1984	43.6	-7.6799
6610	33.2716	-105.6966	2161	63.2	-4.2985
6609	33.2828	-105.68	2115	60	-2.6944
6607	33.2553	-105.535	2322	105.1	12.7586
6510	33.2553	-105.495	2228	105.4	19.1328
6515	33.2787	-105.4367	2005	76.6	11.0389
6509	33.2553	-105.3733	1906	64.7	5.8373
6508	33.2603	-105.28	1793	39.4	-8.655
6507	33.2516	-105.2116	1742	25.2	-14.9688
6912	33.2233	-107.7066	1898	9	22.7304
6844	33.2249	-107.4899	1672	0.5	4.3697
6850	33.2344	-107.4628	1634	-9.6	-5.1262
6842	33.2298	-107.4191	1575	-18.3	-14.3787
6841	33.2208	-107.3949	1553	-20.5	-17.1464
6839	33.2333	-107.3566	1450	-32	-19.4833
6838	33.2299	-107.3366	1433	-20.5	-7.9085
6847	33.2383	-107.2649	1467	-16.2	-13.0336
6846	33.2368	-107.1936	1360	-37.1	-24.0577
6845	33.2396	-107.0336	1460	0.3	6.4233
6760	33.2216	-106.8699	1621	26.1	30.1886
6758	33.2316	-106.8383	1690	30.6	29.9678
6765	33.2408	-106.8049	1763	37.4	31.5988
6762	33.2399	-106.7583	1909	50.7	33.3689
6761	33.2366	-106.7399	1960	57.5	34.8052
6756	33.2183	-106.7149	1943	59.7	40.088
6755	33.2303	-106.6391	2320	87	35.6953
6682	33.2316	-106.3983	1235	-42.1	-3.8688
6684	33.2499	-106.3359	1258	-38.9	-9.5153
6683	33.2383	-106.0599	1365	-31.9	-30.4554
6606	33.242	-105.8567	1884	27.9	-12.5408
6604	33.218	-105.8283	1971	35.1	-13.751
6603	33.2203	-105.7883	2118	52.6	-9.8737
6602	33.2228	-105.7483	2314	75.2	-6.5222
6601	33.2199	-105.6949	2276	75.1	-4.7043
6605	33.2437	-105.6667	2242	73.1	-3.7875
6600	33.232	-105.6217	2384	90.3	-2.8981
6599	33.2263	-105.5617	2267	93	10.5041
6503	33.2237	-105.49	2162	87.5	7.7353
6502	33.2172	-105.28	1827	61.3	7.6127
6501	33.2263	-105.225	1782	43.2	-3.7022
6504	33.2445	-105.1883	1714	16.3	-19.1844
6908	33.1974	-107.7758	2355	39.4	11.7201
6911	33.2041	-107.7233	1924	11	23.7565
6910	33.2023	-107.6563	1881	7.7	13.6113
6909	33.2009	-107.5564	1797	10.3	9.121
6831	33.1949	-107.4599	1609	-6.3	-1.3862
6830	33.1969	-107.4423	1573	-13.9	-7.7573
6835	33.2008	-107.3846	1532	-21.3	-17.533
6834	33.2091	-107.2383	1405	-23.2	-15.9433
6827	33.1999	-107.2016	1364	-25.2	-14.0072
6832	33.2086	-107.0316	1462	-1.3	3.7397
6750	33.1866	-106.9633	1497	6	13.5986
6748	33.1966	-106.9299	1527	12	20.3532
6752	33.2166	-106.8866	1578	18.4	25.7641
6751	33.2049	-106.7033	1892	56.3	42.0442
6745	33.1849	-106.6449	1582	24.1	45.7294
6744	33.1966	-106.5849	1417	4.9	43.3707
6743	33.1933	-106.5516	1337	-12.5	31.5208
6681	33.2083	-106.3166	1248	-39.3	-12.9366
6680	33.1899	-106.1199	1306	-33.9	-27.7417
6595	33.1966	-105.7183	2189	63.9	-4.7015
6598	33.2116	-105.7066	2234	70.6	-4.0097
6597	33.2103	-105.59	2305	88.4	4.2214
6596	33.2137	-105.53	2225	90.6	8.4391
6498	33.202	-105.4233	2031	87	16.2915
6497	33.2153	-105.3817	1999	81.9	11.9327
6495	33.1937	-105.3467	1929	75.1	11.2336
6494	33.1878	-105.2917	1853	62	4.9511
6493	33.1916	-105.2366	1791	63.7	13.9761
6906	33.1574	-107.7294	1862	6.6	25.7975
6826	33.1749	-107.4233	1542	-17.3	-11.9805
6820	33.1566	-107.3983	1514	-22.1	-17.5169
6825	33.1733	-107.2383	1348	-20.5	-8.399
6824	33.1699	-107.2049	1362	-17.8	-7.6008
6823	33.1683	-107.0616	1458	-3.1	-1.9297
6822	33.1773	-107.0309	1454	-4.3	0.6421
6821	33.1783	-107.0116	1482	-1.6	2.2245
6741	33.1716	-106.7999	1776	41.6	33.0602
6740	33.1783	-106.6666	1680	36.7	45.899
6739	33.1799	-106.5249	1268	-30.6	17.9102
6738	33.1733	-106.5033	1245	-37.2	11.2269
6678	33.1541	-106.4816	1220	-44.1	3.8998
6679	33.1833	-106.0583	1359	-37.5	-37.3059
6591	33.1587	-105.845	1803	15.6	-15.7101
6590	33.1662	-105.81	1898	26.4	-12.5795
6589	33.1574	-105.7716	2013	42.9	-5.536
6588	33.1633	-105.7433	2084	53.4	-1.3587
6593	33.1728	-105.6867	2331	74.8	-10.8412
6587	33.1599	-105.6799	2407	85.2	-9.0651
6592	33.1772	-105.565	2284	85.3	2.1235
6586	33.1628	-105.5117	2142	70.7	-3.3166
6491	33.1745	-105.465	2064	73.9	3.1484
6488	33.1595	-105.2933	1853	61.8	4.5045
6486	33.1645	-105.2633	1839	63.9	7.7222
6905	33.1349	-107.7249	1977	24.5	28.2079
6904	33.1341	-107.6083	1890	14.7	8.4429
6812	33.1266	-107.3683	1473	-28.6	-23.171
6810	33.1216	-107.2883	1294	-36.4	-16.8376
6809	33.1299	-107.2526	1297	-21.3	-4.484
6808	33.1333	-107.2383	1311	-22.3	-7.459
6816	33.1483	-107.2066	1298	-20.6	-3.7721
6814	33.1349	-107.1533	1464	-0.7	-3.3712
6807	33.1316	-107.1349	1491	2.5	-3.2656
6806	33.1288	-107.1054	1480	1.6	-2.9294
6805	33.1236	-107.0331	1445	-6.4	-2.5232
6737	33.1399	-106.9066	1519	10.4	20.3553
6736	33.1233	-106.6283	1458	10.8	43.5879
6735	33.1249	-106.6133	1422	4.9	42.0722
6734	33.1283	-106.5633	1261	-27.9	23.8028
6732	33.1274	-106.5283	1227	-39.5	12.0694
6731	33.1333	-106.5066	1220	-41.5	8.6697
6677	33.1391	-106.4666	1219	-47.1	-1.3955
6674	33.1183	-106.4366	1215	-50.7	-9.2582
6673	33.1183	-106.4166	1213	-52.8	-13.9844
6671	33.1199	-106.3616	1235	-49.6	-18.9162
6670	33.1183	-106.3466	1218	-46.2	-15.4892
6676	33.1393	-106.2854	1236	-36.9	-15.8828
6669	33.1323	-106.1594	1267	-28.2	-18.1778
6580	33.127	-105.995	1404	-14	-14.0967
6579	33.122	-105.92	1604	6.9	-8.0776
6585	33.1433	-105.9033	1669	10	-10.629
6578	33.1195	-105.84	1919	26.1	-16.7423
6583	33.142	-105.75	2071	50.5	-1.0705
6582	33.1383	-105.6533	2420	89	-7.1252
6581	33.1345	-105.575	2319	75.4	-8.9266
6480	33.1212	-105.4367	2038	60.5	-8.5265
6479	33.1303	-105.3917	1966	63.5	-0.8816
6478	33.127	-105.2767	1817	59.7	6.0149
6482	33.1437	-105.225	1758	58.6	12.7278
6800	33.0933	-107.3549	1359	-43.7	-28.0951
6804	33.1049	-107.3383	1435	-35.7	-29.3114
6799	33.0999	-107.2983	1296	-47.5	-28.4594
6798	33.0849	-107.1759	1449	-0.2	-3.0868
6802	33.1166	-107.0949	1470	1	-2.7109
6801	33.1066	-107.0666	1451	-1.9	-2.5148
6725	33.0858	-106.9416	1453	-6.3	5.3954
6723	33.0883	-106.9016	1498	2.7	13.7393
6721	33.0949	-106.8649	1555	14.9	22.6962
6720	33.0983	-106.8483	1582	18.2	24.4866
6719	33.0933	-106.7449	1902	61.9	41.3779
6718	33.0849	-106.6949	1699	41.6	44.1744
6716	33.0999	-106.6666	1596	28	44.2601
6730	33.1033	-106.6466	1549	22.1	44.0089
6728	33.1166	-106.6016	1377	-2.5	40.3686
6727	33.1166	-106.5816	1342	-8.6	35.5899
6715	33.0999	-106.5499	1219	-43.7	10.3565
6667	33.1141	-106.2983	1222	-37.5	-13.8057
6666	33.1116	-106.2716	1223	-36.2	-16.734
6665	33.1016	-106.2466	1223	-35.2	-20.1996
6663	33.0883	-106.0349	1359	-27.8	-27.9722
6573	33.0987	-105.9567	1509	2.1	-6.7719
6577	33.1166	-105.9283	1611	15.5	-1.535
6576	33.102	-105.8067	2084	40.8	-16.6859
6572	33.0945	-105.7183	2223	65.6	-4.1918
6575	33.1137	-105.65	2343	81.5	-5.1474
6570	33.0933	-105.6166	2311	77.4	-4.7499
6574	33.1003	-105.5667	2299	73.6	-8.2776
6569	33.0928	-105.5167	2200	69.6	-8.1979
6476	33.092	-105.47	2111	61.9	-11.2798
6477	33.1066	-105.2833	1842	62.3	5.8111
6901	33.0816	-107.6409	2018	26	9.4594
6797	33.0766	-107.3216	1338	-47.8	-33.0768
6792	33.0633	-107.3066	1308	-51.9	-35.3382
6790	33.0591	-107.2833	1290	-47	-30.1503
6789	33.0633	-107.1683	1498	5.9	-3.2744
6788	33.0616	-107.1366	1509	6.4	-4.0383
6787	33.0509	-107.1054	1495	3.9	-5.2287
6795	33.0749	-107.0566	1462	0.7	-1.2299
6794	33.0691	-107.0206	1435	-7.3	-2.8827
6793	33.0799	-107.0033	1439	-6.9	-0.7307
6713	33.0791	-106.9699	1450	-6.9	1.6572
6712	33.0783	-106.8066	1671	31.7	30.9797
6711	33.0766	-106.7066	1792	53	44.6273
6710	33.0549	-106.5268	1211	-40.1	10.2175
6657	33.0583	-106.4633	1225	-41.3	0.3904
6656	33.0634	-106.3676	1219	-44.2	-12.8607
6655	33.0549	-106.2816	1221	-28.8	-8.9246
6662	33.0799	-106.1883	1252	-26.3	-15.4662
6661	33.0766	-106.1699	1256	-23.6	-13.6548
6660	33.0766	-106.1483	1262	-21.1	-12.3865
6659	33.0766	-106.0933	1311	-23.1	-22.0141
6658	33.0733	-106.0333	1356	-27.6	-27.5827
6567	33.0685	-105.9583	1511	3.2	-6.3476
6565	33.0685	-105.8883	1765	22.9	-6.5159
6564	33.071	-105.82	2216	54.9	-19.2277
6563	33.0552	-105.7967	2296	63.8	-16.4492
6562	33.0633	-105.5766	2220	64.8	-4.9387
6472	33.0649	-105.2599	1751	50.3	3.3149
6471	33.0516	-105.2316	1719	45.4	2.6385
6785	33.0449	-107.2983	1316	-48.9	-34.5023
6784	33.0456	-107.1899	1527	7.8	-5.2222
6782	33.0259	-107.0139	1438	-4.4	-2.474
6709	33.0433	-106.6999	1787	53.6	43.1936
6654	33.0266	-106.1383	1341	-9.3	-9.6017
6560	33.0468	-105.7083	2360	81.1	-2.62
6557	33.0193	-105.635	2321	84.6	5.0603
6559	33.041	-105.5833	2226	68.1	-0.819
6558	33.0493	-105.5383	2156	60.1	-7.9437
6470	33.0335	-105.4883	2085	56.3	-10.2242
6467	33.0242	-105.33	1883	43.7	-15.0916
6466	33.0267	-105.29	1782	38.6	-10.9953
6465	33.0283	-105.2283	1693	37.2	-3.134
5655	32.9953	-107.4691	1546	-15.2	-10.9165
6780	33.0008	-107.3144	1364	-45	-36.3569
5653	32.9866	-107.1583	1730	27.8	-9.2285
6779	33.0054	-107.1231	1551	10.8	-6.677
5652	32.9899	-107.1149	1539	5.9	-10.9089
5651	32.9899	-107.0066	1422	-6.7	-4.6161
6708	33.0149	-106.7183	1712	32.2	27.8646
5456	32.9949	-106.5766	1480	13.4	35.8515
6556	33.0008	-105.9917	1361	-25.9	-21.2441
5224	32.9966	-105.7116	2791	128.2	0.3149
5223	32.9958	-105.6717	2422	95.2	5.6813
6555	33.0133	-105.6383	2352	87.1	4.0079
5222	32.9892	-105.5433	2224	71.1	-1.0633
5221	32.9842	-105.5033	2137	64.8	-3.1988
6461	33.01	-105.4467	2002	48.4	-12.1675
5069	32.9925	-105.415	1928	42	-12.9002
6460	33.0117	-105.25	1707	32.4	-10.536
6458	33.0133	-105.1933	1642	19.8	-12.4158
5779	32.9833	-107.7208	1955	13.6	12.2552
5642	32.9624	-107.4866	1568	-4.1	-0.5398
5650	32.9674	-107.4583	1523	-17.6	-13.4342
5649	32.9703	-107.4364	1486	-26.5	-21.7291
5647	32.9721	-107.3889	1438	-35.8	-31.0882
5646	32.9699	-107.3716	1419	-38.4	-32.7325
5645	32.9681	-107.3321	1304	-48	-32.2646
5644	32.9766	-107.2149	1909	48	-5.4138
5639	32.9549	-107.0966	1512	4.8	-10.4334
5643	32.9794	-107.0079	1421	-7	-5.5577
5455	32.9799	-106.9549	1394	-15.3	-6.0688
5449	32.9533	-106.8816	1421	-20.2	-9.6066
5454	32.9783	-106.8049	1550	15.5	20.1513
5453	32.9833	-106.7249	1667	29.6	27.4642
5448	32.9666	-106.5583	1316	0.9	38.1734
5451	32.9699	-106.5399	1256	-14.7	27.5602
5330	32.9566	-106.4449	1190	-40.4	0.3084
5329	32.9583	-106.3399	1197	-41.8	-12.2641
5328	32.9583	-106.2349	1213	-29.3	-14.2935
5327	32.9621	-106.1978	1239	-25.6	-13.598
5326	32.9568	-106.1551	1246	-28.4	-18.0357
5220	32.9732	-105.99	1359	-25.8	-20.1777
5213	32.9557	-105.9667	1378	-22.1	-15.0973
5212	32.9566	-105.9416	1429	-14.5	-9.5678
5210	32.9599	-105.8866	1636	16.8	4.9674
5209	32.9599	-105.8533	1862	43.9	9.7744
5207	32.9549	-105.8299	2039	64.1	12.9043
5206	32.9633	-105.7999	2167	71.7	10.0146
5205	32.9557	-105.755	2636	116.4	6.9818
5203	32.9557	-105.72	2565	106.1	3.8631
5201	32.9616	-105.6933	2483	100.8	7.0277
5200	32.9598	-105.6617	2412	92.1	5.9208
5199	32.9548	-105.555	2326	84	4.6213
5066	32.974	-105.4517	2045	50.4	-13.5781
5061	32.9623	-105.405	1944	41	-16.5637
5065	32.9692	-105.3567	1829	27.4	-22.3418
5064	32.98	-105.325	1816	31.3	-19.968
5059	32.9523	-105.3017	1754	21	-23.8689
5778	32.9433	-107.7033	1972	21.1	11.281
5774	32.9216	-107.6633	1780	10.2	15.3702
5772	32.9203	-107.6258	1694	7.1	16.6611
5771	32.9199	-107.5733	1608	-2.1	9.1041
5776	32.9349	-107.5433	1673	16.4	16.4248
5633	32.9299	-107.4866	1574	-4.2	-2.2084
5632	32.9233	-107.4696	1527	-13.2	-8.8315
5631	32.9264	-107.3163	1295	-42.1	-27.6334
5630	32.9233	-107.2633	1426	-8.1	-11.2878
5629	32.9333	-107.2183	1929	51.8	-4.2586
5635	32.9349	-107.1933	1762	37.3	-4.0548
5628	32.9316	-107.1583	1626	21.5	-6.8072
5634	32.9383	-107.1283	1547	12	-7.6514
5444	32.9333	-106.8749	1417	-17.5	-7.5662
5447	32.9399	-106.6999	1704	42.8	33.2629
5446	32.9383	-106.5483	1208	-31.2	18.6349
5445	32.9483	-106.5116	1195	-27.9	17.9602
5324	32.9188	-106.3518	1195	-46.2	-15.5706
5323	32.9326	-106.1533	1244	-29.2	-18.6305
5325	32.9478	-106.0749	1290	-19.2	-16.3531
5194	32.9263	-105.96	1342	-30.6	-17.4291
5198	32.9483	-105.8866	1712	23.8	4.2246
5193	32.9283	-105.8733	1812	30.9	4.3384
5197	32.9349	-105.8383	2129	73.1	12.0957
5190	32.9283	-105.7316	2598	118	13.9838
5196	32.944	-105.6283	2336	84.5	7.7092
5189	32.9266	-105.5849	2232	75.9	13.6148
5052	32.9213	-105.4283	1917	38.4	-11.5971
5051	32.9247	-105.3983	1871	30.1	-18.5812
5050	32.9199	-105.3699	1842	25.2	-23.5467
5056	32.9355	-105.3317	1777	20.2	-24.9698
5055	32.9383	-105.2749	1744	14.6	-31.0439
5048	32.929	-105.2383	1726	16.1	-28.8166
5768	32.9066	-107.7583	2333	49.9	4.644
5760	32.8966	-107.7299	2219	40.9	3.939
5766	32.9078	-107.7083	1987	23.1	10.2258
5765	32.9166	-107.6066	1671	4.5	13.551
5764	32.9049	-107.5683	1630	-0.5	6.8314
5759	32.8933	-107.5249	1621	14.9	16.3583
5626	32.9066	-107.4383	1410	-30.6	-18.4187
5625	32.9041	-107.4074	1375	-36	-24.5302
5624	32.9018	-107.3666	1333	-40.4	-27.178
5623	32.9049	-107.3233	1314	-37.9	-25.6904
5622	32.9049	-107.3108	1303	-35.6	-23.0721
5616	32.8983	-107.2299	1479	3.9	-6.3209
5621	32.9098	-107.1873	1692	31.2	-4.2598
5620	32.9099	-107.1616	1619	23.4	-4.7723
5619	32.9104	-107.1223	1541	12.6	-7.4399
5615	32.8956	-107.0589	1449	-2.8	-12.1756
5614	32.8949	-107.0416	1437	-5.7	-12.8239
5440	32.8999	-106.9916	1402	-11.8	-11.7215
5439	32.8983	-106.8666	1399	-15.1	-5.2
5438	32.8916	-106.8416	1417	-10.4	-0.8637
5436	32.8949	-106.6916	1610	27.8	25.9667
5442	32.9016	-106.6766	1650	35.7	29.9855
5318	32.8841	-106.4958	1223	-24	15.6066
5317	32.8883	-106.4383	1189	-40.1	-1.0083
5316	32.8999	-106.4033	1191	-44	-8.3289
5321	32.9116	-106.3749	1191	-46.4	-13.1405
5320	32.9033	-106.3483	1192	-45.9	-15.4615
5314	32.8849	-106.3049	1202	-42.3	-17.5713
5313	32.8933	-106.2733	1211	-37.9	-18.5198
5319	32.9088	-106.1513	1240	-30.2	-19.1837
5312	32.8846	-106.1493	1237	-28.8	-17.269
5185	32.8999	-105.9849	1321	-38.2	-25.7224
5188	32.9005	-105.9567	1323	-37.6	-20.8677
5182	32.8904	-105.9428	1336	-39.4	-21.8409
5180	32.8983	-105.8399	2304	87.6	10.4219
5179	32.8988	-105.78	2712	128	10.5693
5178	32.8928	-105.72	2541	110.8	15.6128
5177	32.8953	-105.68	2384	90.3	11.7258
5187	32.9072	-105.5567	2186	76.2	17.3248
5186	32.9047	-105.525	2104	63	7.1383
5046	32.9066	-105.4699	1990	47.7	-4.1229
5044	32.9155	-105.3667	1828	23.3	-23.9533
5043	32.9113	-105.3383	1802	22.2	-24.369
5042	32.9013	-105.2333	1686	11.3	-28.4625
5039	32.8912	-105.205	1651	9.9	-24.7379
5756	32.8769	-107.5428	1599	3.4	9.2334
5612	32.8833	-107.4883	1549	-1.6	2.0316
5611	32.8833	-107.4433	1498	-19.8	-17.4194
5610	32.8716	-107.4099	1386	-32.3	-22.4675
5609	32.8633	-107.3799	1347	-35.7	-23.5985
5608	32.8566	-107.2516	1676	17.6	-10.4597
5607	32.8516	-107.2483	1542	8.4	-8.9468
5606	32.8516	-107.0149	1367	-15	-14.4147
5430	32.8666	-106.8933	1364	-19.8	-10.1191
5435	32.8816	-106.8816	1380	-15.4	-5.6357
5429	32.8599	-106.7566	1524	13.7	17.1767
5434	32.8833	-106.7199	1557	20.4	23.0672
5433	32.8724	-106.6749	1629	33.2	28.6945
5431	32.8699	-106.6249	1664	43.3	36.2592
5426	32.8516	-106.6116	1604	36.3	35.7023
5424	32.8624	-106.5316	1349	7.1	34.65
5311	32.8699	-106.4883	1231	-20.1	18.0124
5310	32.8733	-106.4749	1210	-28.9	10.6852
5304	32.8516	-106.4066	1189	-37.4	-0.3003
5308	32.8749	-106.2883	1211	-38.8	-17.0095
5307	32.8749	-106.1616	1231	-26.7	-14.0267
5306	32.8733	-106.1166	1243	-31.2	-21.4407
5305	32.8733	-106.0733	1261	-34.5	-27.8742
5176	32.8733	-105.9966	1284	-39.2	-24.4703
5175	32.8716	-105.9666	1304	-39.6	-22.6524
5172	32.8583	-105.8383	2196	72.5	5.9467
5173	32.872	-105.6233	2270	80.7	13.883
5170	32.8566	-105.5983	2171	76.2	22.1948
5169	32.8527	-105.5383	2095	57.2	4.3136
5029	32.8616	-105.4566	2054	54	-8.3304
5028	32.8543	-105.3633	2001	46.3	-20.5018
5027	32.8599	-105.1983	1640	14.4	-18.8496
5748	32.8224	-107.7699	2282	51.4	1.4363
5751	32.8349	-107.6148	1677	12.9	17.4065
5747	32.8183	-107.5699	1657	13	13.4215
5750	32.8466	-107.5316	1589	11.4	15.6467
5605	32.8383	-107.4699	1523	-5.1	-2.5274
5604	32.8366	-107.4399	1453	-18.2	-12.162
5603	32.8366	-107.3933	1381	-29.5	-20.6085
5602	32.8384	-107.3196	1275	-31.2	-15.5254
5600	32.8383	-107.2316	1384	-1.2	-3.0514
5594	32.8283	-107.2049	1423	3.7	-3.1651
5592	32.8216	-107.1266	1509	15.8	-2.0875
5599	32.8349	-107.1083	1456	7.4	-4.711
5597	32.8349	-107.0683	1400	-3.5	-9.3067
5596	32.8336	-107.0368	1378	-9.4	-11.626
5423	32.8349	-106.9633	1341	-19.9	-14.3048
5416	32.8333	-106.8983	1347	-26.1	-16.9441
5421	32.8383	-106.7849	1435	-3	6.5532
5420	32.8416	-106.7783	1455	-0.2	7.9249
5419	32.8433	-106.5949	1494	22.3	36.6906
5417	32.8499	-106.5616	1404	17.1	42.1914
5303	32.8383	-106.4649	1200	-28.6	11.5881
5302	32.8366	-106.0549	1272	-39.6	-31.5151
5301	32.8499	-106	1280	-41.4	-26.8339
5168	32.8418	-105.975	1287	-43.3	-25.9207
5165	32.8168	-105.9449	1283	-44.2	-20.422
5167	32.8399	-105.8233	2313	82.2	5.0413
5163	32.8292	-105.7867	2700	119.1	0.7543
5162	32.8242	-105.71	2501	102.4	8.4016
5161	32.8292	-105.66	2353	89.5	12.3044
5024	32.8458	-105.4549	2046	53.3	-8.4754
5020	32.8292	-105.4483	2013	49.6	-9.2654
5018	32.8267	-105.4133	2027	53.5	-10.9778
5023	32.8449	-105.3633	2009	49.9	-17.835
5022	32.8452	-105.2733	1760	20.3	-26.2887
